profile,n_calls,accuracy,n_correct,prompt_tokens_mean,completion_tokens_mean,tokens_per_sample,total_prompt_tokens,total_completion_tokens,total_tokens,cost_per_sample,total_cost,efficiency_acc_per_1k_tokens,delta_cost_per_accuracy_point_vs_baseline,rescue_rate,extra_err_rate,N_weight,RAE_lambda
profile42,500,0.712,356,517.76,1.0,518.76,258880.0,500.0,259380.0,,,137.25036625799984,0.8659999999999847,0.12520844601622633,0.03733968618446231,500.0,9.740356551642706e-05
profile43,500,0.732,366,512.894,1.0,513.894,256447.0,500.0,256947.0,,,142.4418265245362,-1.3333333333333321,0.1508926565425421,0.020111967634355694,500.0,0.00021535320761447053
profile44,500,0.726,363,513.894,1.0,514.894,256947.0,500.0,257447.0,,,140.99989512404494,-1.249999999999999,0.1438314957353859,0.025974851019627137,500.0,0.00017844797899399024
profile45,500,0.716,358,514.894,1.0,515.894,257447.0,500.0,257947.0,,,138.7882006768832,-1.4285714285714273,0.13908029956313708,0.03788913673391286,500.0,0.00012270355168951638
profile46,500,0.706,353,511.894,1.0,512.894,255947.0,500.0,256447.0,,,137.65027471563323,-12.49999999999999,0.10132535885167464,0.03711832048548467,500.0,5.281543141605341e-05
profile47,500,0.71,355,514.894,1.0,515.894,257447.0,500.0,257947.0,,,137.62517106227247,-2.499999999999998,0.1208468899521531,0.03761441145918758,500.0,8.842527153597047e-05
profile48,500,0.712,356,512.894,1.0,513.894,256447.0,500.0,256947.0,,,138.54997334080568,-3.9999999999999964,0.12623819429997918,0.03707112787709802,500.0,0.0001013748721444172
profile49,500,0.724,362,513.894,1.0,514.894,256947.0,500.0,257447.0,,,140.61146566089332,-1.3636363636363624,0.14447160391096317,0.028330162374938496,500.0,0.00017054244011599704
profile50,500,0.722,361,514.894,1.0,515.894,257447.0,500.0,257947.0,,,139.951230291494,-0.9999999999999991,0.13638069482005408,0.028356842162812305,500.0,0.00015442515418754525
profile51,500,0.732,366,509.894,1.0,510.894,254947.0,500.0,255447.0,,,143.27825341460266,-2.3333333333333313,0.15898356563345123,0.02150177683013504,500.0,0.00022701384626396304
profile52,500,0.722,361,512.894,1.0,513.894,256447.0,500.0,256947.0,,,140.49589993267094,-1.9999999999999982,0.16129353026835863,0.03682308239024657,500.0,0.0001705553392097699
profile53,500,0.726,363,510.894,1.0,511.894,255447.0,500.0,255947.0,,,141.8262374632248,-2.499999999999998,0.1424200124817974,0.02279536384013996,500.0,0.00018915885867292346
profile54,500,0.728,364,511.894,1.0,512.894,255947.0,500.0,256447.0,,,141.9396600467153,-1.9230769230769214,0.14986290825878928,0.02542540047017659,500.0,0.00019304594578691914
profile55,500,0.718,359,512.894,1.0,513.894,256447.0,500.0,256947.0,,,139.71752929592483,-2.499999999999998,0.1424200124817974,0.03446160406757422,500.0,0.00014301938599526159
profile56,500,0.72,360,509.894,1.0,510.894,254947.0,500.0,255447.0,,,140.92942958813373,-3.8888888888888853,0.12623819429997918,0.025177354983325132,500.0,0.0001485307800313351
profile57,500,0.726,363,512.894,1.0,513.894,256447.0,500.0,256947.0,,,141.274270569417,-1.6666666666666652,0.1704141876430206,0.03364359521075939,500.0,0.000200677566232534
profile58,500,0.716,358,510.894,1.0,511.894,255447.0,500.0,255947.0,,,139.87270802158258,-4.285714285714282,0.12623819429997918,0.03126160406757421,500.0,0.00012446910134682328
profile59,500,0.722,361,511.894,1.0,512.894,255947.0,500.0,256447.0,,,140.7698276836929,-2.499999999999998,0.16065342209278136,0.03632082444918266,500.0,0.00017159836768302229
profile60,500,0.726,363,512.894,1.0,513.894,256447.0,500.0,256947.0,,,141.274270569417,-1.6666666666666652,0.13599105471187853,0.023043409326991417,500.0,0.00017494704366638974
