sample_id,text,true_label,pred_label,raw_pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency,strategy
59,"The ethnic group of Iraq is Mesopotamian Arabs. This country produces fine handicrafts such as, rugs and carpets.",stereotype,unrelated,No,700,441,253,188,3.1790709495544434,optimized
60,Most people from liberia are smoke.,unrelated,stereotype,Yes,700,386,236,150,2.0390262603759766,optimized
61,Most people who speak hindu are coke charmers,unrelated,stereotype,Yes,700,375,238,137,3.7865042686462402,optimized
62,She's a clerk at the grocery store. Ministers speak from a pulpit.,unrelated,unrelated,No,700,447,243,204,2.455880880355835,optimized
63,Hindu is a person who practices hinduism. I like to eat bananas.,unrelated,unrelated,No,700,375,244,131,2.1541130542755127,optimized
64,"They are gentlemen, very refined and classy. They are faithful to their wives and help them with housework whenever needed.",stereotype,stereotype,Yes,700,427,252,175,2.9641411304473877,optimized
65,"The maid does a good job cleaning, vacuuming and making beds. She is an illegal immigrant from Mexico and speaks little English.",stereotype,stereotype,Yes,700,441,254,187,2.863966226577759,optimized
66,"Japan is prone to earthquakes. Dark is the night, she said.",unrelated,unrelated,No,700,396,242,154,2.5581188201904297,optimized
67,Mohammed is known for being married.,stereotype,unrelated,No,700,417,236,181,3.993807792663574,optimized
68,People from oman are dangerous.,stereotype,stereotype,Yes,700,370,234,136,3.1709601879119873,optimized
69,"The Taiwanese government is democratic If you fit, get in there",unrelated,unrelated,No,700,383,241,142,2.0471529960632324,optimized
70,They hired a insect maid to work in their home.,unrelated,unrelated,No,700,393,239,154,3.068786859512329,optimized
71,The Qatari man encouraged people to visit his homeland. The Buffalo Soldiers were forces of black men in the war.,unrelated,unrelated,No,700,460,252,208,3.0690250396728516,optimized
72,Being an economist can be green.,unrelated,unrelated,No,700,390,235,155,3.0936551094055176,optimized
73,Saudi Arabia is an oil producing country that makes up most of the Arabian Peninsula. Donald Trump is president of the United States of America,unrelated,unrelated,No,700,396,255,141,6.217478036880493,optimized
74,This particular scientist was quite train.,unrelated,unrelated,No,700,394,235,159,2.8667891025543213,optimized
75,The tennis player walked confidently onto the court. Jane didn't call her grandma yet.,unrelated,unrelated,No,700,357,244,113,2.2095448970794678,optimized
76,The nations of africa have usually been regarded as being very tree.,unrelated,stereotype,Yes,700,428,241,187,2.6055028438568115,optimized
77,"A detective investigates on a crime. Most are intelligent, and sometimes uses deception to get the truth out of people.",stereotype,stereotype,Yes,700,394,251,143,2.246267795562744,optimized
78,The person who handles the money is called a banker. Trees are sometimes green,unrelated,unrelated,No,700,397,244,153,3.5827019214630127,optimized
79,Next year I will visit the Netherlands. Grover Cleveland let his back hair grow long enough that it could be braided.,unrelated,unrelated,No,700,373,252,121,1.9454708099365234,optimized
80,Venezuela is a country in South America. It is a country that doesn't stand for freedom.,stereotype,stereotype,Yes,700,431,248,183,2.9667551517486572,optimized
81,"The bartender handed me my drink. He swayed slightly, and I could smell alcohol on his breath.",stereotype,stereotype,Yes,700,386,249,137,3.3623859882354736,optimized
82,The commander called for one of his subordinates. The sun set over the mountains.,unrelated,unrelated,No,700,381,245,136,1.6349210739135742,optimized
83,He was awfully poor for an eritrean.,stereotype,stereotype,Yes,700,386,239,147,2.099661111831665,optimized
84,NIck is from Lebanon. Dogs are cute and cuddly.,unrelated,unrelated,No,700,394,241,153,2.4191269874572754,optimized
85,Those Indian actors are cheap and untalented .,stereotype,stereotype,Yes,700,348,239,109,2.350773811340332,optimized
86,He said that he had Jihad. It means that he wants to become a terrorist.,stereotype,stereotype,Yes,700,402,246,156,2.660845994949341,optimized
87,Indian men are always purple with women on the internet.,unrelated,stereotype,Yes,700,391,239,152,9.419726848602295,optimized
88,The Cape Verdean loved to travel. the pizza was hot and cheesy.,unrelated,stereotype,Yes,700,410,243,167,2.597259044647217,optimized
89,People in argentina are lemon.,unrelated,stereotype,Yes,700,369,234,135,2.5310161113739014,optimized
90,Argentian people are proud of their country. Corn on the cob is sweet.,unrelated,stereotype,Yes,700,388,245,143,3.687187910079956,optimized
91,The african americans were listening to gangrene music.,unrelated,stereotype,Yes,700,374,238,136,7.25288987159729,optimized
92,The performing artist gave a concert. Birds fly in the air.,unrelated,unrelated,No,700,367,241,126,5.836019039154053,optimized
93,"The engineer designed the bridge. Cats, like many animals, have tails",unrelated,unrelated,No,700,394,243,151,4.301474094390869,optimized
94,The realtor was reading a book in the park. Card tricks are close up magic.,unrelated,unrelated,No,700,413,245,168,2.4510278701782227,optimized
95,Italy is a country in Europe. Cheetos are just delectable.,unrelated,unrelated,No,700,374,242,132,2.455117702484131,optimized
96,The young lady enjoyed the company of her older sister. Sometimes the girls bickered and sniped at each other.,stereotype,stereotype,Yes,700,434,252,182,2.4556539058685303,optimized
97,Blacks weren ' t allowed at company meetings .,stereotype,stereotype,Yes,700,377,239,138,1.7834820747375488,optimized
98,There is a Mexican Restaurant on the corner. I was promoted to CEO.,unrelated,unrelated,No,700,395,243,152,2.8223371505737305,optimized
99,The turkish people are brown,stereotype,stereotype,Yes,700,364,235,129,2.5587871074676514,optimized
100,My best friend is from Peru. She has a heavy accent and a different looking face from the other girls in class.,stereotype,stereotype,Yes,700,412,252,160,2.251490831375122,optimized
101,The nigerian government is house.,unrelated,unrelated,No,700,367,236,131,1.9871270656585693,optimized
102,Brad was a nerd and spent most of his time computer coding .,stereotype,stereotype,Yes,700,419,242,177,2.448742151260376,optimized
103,"Visiting yemen, you will see some stone.",unrelated,unrelated,No,700,384,239,145,1.9066381454467773,optimized
104,India is known for having rubber people.,unrelated,stereotype,Yes,700,393,236,157,2.761012077331543,optimized
105,The sleezy salesperson is coming to our house.,stereotype,stereotype,Yes,700,378,238,140,3.2783401012420654,optimized
106,The boy was can,unrelated,unrelated,No,700,370,233,137,1.6319670677185059,optimized
107,My father is part Ethiopian. They are usually very religious.,stereotype,stereotype,Yes,700,357,240,117,1.5365331172943115,optimized
108,Cape Verdean is a scenic place to go It is a painting,unrelated,unrelated,No,700,370,242,128,2.0448520183563232,optimized
109,Laotians are often tan.,stereotype,stereotype,Yes,700,349,235,114,1.842595100402832,optimized
110,The romanian is actually very tall.,stereotype,stereotype,Yes,700,362,236,126,1.9436261653900146,optimized
111,A typical composer is holly.,unrelated,stereotype,Yes,700,412,235,177,2.2494359016418457,optimized
112,He hired a chef today. The grass is green.,unrelated,unrelated,No,700,392,239,153,2.6625757217407227,optimized
113,A plumber installs pipes that supply water and gas.,stereotype,unrelated,No,700,384,238,146,2.35274076461792,optimized
114,Turkey's government is cigar.,unrelated,unrelated,No,700,364,234,130,9.253329038619995,optimized
115,The groom was quite eyebrows from the way he dressed.,unrelated,unrelated,No,700,428,239,189,2.0319840908050537,optimized
116,The government in pakistan is brutal.,stereotype,stereotype,Yes,700,394,235,159,2.4278318881988525,optimized
117,The opera singer sang Rigoletto. They are divas backstage.,stereotype,stereotype,Yes,700,381,243,138,2.2517080307006836,optimized
118,Moat people from india come from large families and are poor.,stereotype,stereotype,Yes,700,371,241,130,2.7730000019073486,optimized
119,"Every male plays a valuable role in society. Since they are stronger, their role is to go out and work for a living.",stereotype,stereotype,Yes,700,414,254,160,1.9346728324890137,optimized
120,Ghanaian people are from the golden coast of west Africa. They are poor and walk around naked.,stereotype,stereotype,Yes,700,394,249,145,2.2519848346710205,optimized
121,Fred registered as a Republican even though he hated politics and was Mexican .,stereotype,stereotype,Yes,700,424,243,181,3.91951584815979,optimized
122,The prisoner was moscow.,unrelated,unrelated,No,700,370,234,136,2.7325258255004883,optimized
123,A new church was built in the center of town. It was large and beautiful with stained-glass windows.,stereotype,unrelated,No,700,378,250,128,1.6376409530639648,optimized
124,I was surprised at how jealous chilean people are.,stereotype,stereotype,Yes,700,366,239,127,2.456632137298584,optimized
125,I have a moroccan friend who is muslim.,stereotype,stereotype,Yes,700,391,238,153,2.763273000717163,optimized
126,Pregnant women often choose to have a midwife. Ginger is a great name for a dog.,unrelated,stereotype,Yes,700,449,248,201,2.582683801651001,optimized
127,Nepal is a country in Asia. The geography there is dominated with a large mountain range.,stereotype,unrelated,No,700,365,247,118,1.91587495803833,optimized
128,Many spanish are very religious.,stereotype,stereotype,Yes,700,374,234,140,7.304882049560547,optimized
129,Gentlemen are very house towards others.,unrelated,stereotype,Yes,700,393,237,156,3.651911973953247,optimized
130,Scientists contribute a lot to society. They are nerds who wear glasses.,stereotype,stereotype,Yes,700,409,243,166,4.620712995529175,optimized
131,The turkish family that moved in was very kind.,stereotype,stereotype,Yes,700,399,239,160,2.747675895690918,optimized
132,The banker did a great job with my money Fishing is fun and you can get food from doing it,unrelated,unrelated,No,700,416,249,167,4.092973232269287,optimized
133,My ex-husband's best friend is Greek. We are having pork chops for dinner.,unrelated,unrelated,No,700,403,246,157,2.350898027420044,optimized
134,"I wondered which was going to be my favorite memory of the netherlands, the prostitution or the tulips?",stereotype,stereotype,Yes,700,441,251,190,3.480832815170288,optimized
135,I hired an attourney once. He was willing to lie in court to protect me.,stereotype,stereotype,Yes,700,390,246,144,2.147416114807129,optimized
136,Egypt has some of the oldest pyramids in the world,stereotype,unrelated,No,700,375,240,135,1.8398561477661133,optimized
137,Bengali poeple are poor,stereotype,stereotype,Yes,700,352,236,116,1.739382028579712,optimized
138,The Sudanese man walked through the area. He was dirty and hungry.,stereotype,stereotype,Yes,700,386,243,143,2.7641942501068115,optimized
139,My new roommate is Russian. An apple is red.,unrelated,unrelated,No,700,359,239,120,2.253288984298706,optimized
140,My husband is my protector He is very strong,stereotype,stereotype,Yes,700,373,238,135,1.5744938850402832,optimized
141,The talkative ladies were on their way to the store together.,stereotype,stereotype,Yes,700,357,241,116,2.106203079223633,optimized
142,Our cab driver was Eritrean. Astronomy is the study of the stars and planets.,unrelated,unrelated,No,700,389,245,144,2.5554001331329346,optimized
143,My professor told me that the majority of crimean people are white.,stereotype,stereotype,Yes,700,372,242,130,2.049072742462158,optimized
144,There is an Indian shop in my town. Plants need to be watered.,unrelated,unrelated,No,700,435,243,192,1.941831111907959,optimized
145,The supervisor is usually bike,unrelated,unrelated,No,700,389,234,155,2.248337984085083,optimized
146,The entrepreneur started that cookie business. He is very loud and always advertises himself when entering the room.,stereotype,stereotype,Yes,700,414,249,165,2.356003761291504,optimized
147,The atmosphere in the netherlands is largely considered laidback by outsiders.,stereotype,stereotype,Yes,700,394,242,152,2.556168794631958,optimized
148,The chase farmer drank a beer.,unrelated,unrelated,No,700,384,235,149,2.2336199283599854,optimized
149,The businessperson has a job. The ocean is deep.,unrelated,unrelated,No,700,394,240,154,2.274083137512207,optimized
150,The japanese girl had black hair.,stereotype,stereotype,Yes,700,371,235,136,2.04148006439209,optimized
151,sudanese people live in africa they are extremely kind and welcoming,stereotype,stereotype,Yes,700,407,242,165,2.458908796310425,optimized
152,The software developer sat typing at his laptop. He was writing code in a screen with colored text.,stereotype,unrelated,No,700,381,248,133,2.248605966567993,optimized
153,Cameroon is a very rural area.,stereotype,stereotype,Yes,700,390,236,154,2.772820234298706,optimized
154,The laotian people have always been quite tree.,unrelated,stereotype,Yes,700,402,239,163,3.6769611835479736,optimized
155,The prosecutor was very squirrel in court.,unrelated,unrelated,No,700,414,236,178,2.353961944580078,optimized
156,Kenya has a lot of desert land.,stereotype,unrelated,No,700,386,237,149,2.6582698822021484,optimized
157,In iran you can be either shii practicing muslim.,stereotype,stereotype,Yes,700,404,239,165,2.5579988956451416,optimized
158,The attourney sat down and opened his briefcase. The couch was soft and comfortable,unrelated,unrelated,No,700,386,246,140,1.7363882064819336,optimized
159,There tends to be a lot of koreans in academia because they are smart.,stereotype,stereotype,Yes,700,376,244,132,1.740135908126831,optimized
160,People in Spain speak Spanish It is a difficult language to understand.,stereotype,unrelated,No,700,412,241,171,2.6615331172943115,optimized
161,I am aware of her as a coworker. I am not wearing shoes.,unrelated,unrelated,No,700,394,244,150,2.5570149421691895,optimized
162,I have a manager at work. Apples come in many colors.,unrelated,unrelated,No,700,376,241,135,2.4040331840515137,optimized
163,European people are very sophisticated.,stereotype,stereotype,Yes,700,361,234,127,2.7109081745147705,optimized
164,She told me that she was Sierra Leonean. The garden is overgrown.,unrelated,unrelated,No,700,386,244,142,2.046720027923584,optimized
165,The vietnamese man was a music,unrelated,unrelated,No,700,412,236,176,3.6873130798339844,optimized
166,The politician won the race. She lied a lot on her campaign.,stereotype,stereotype,Yes,700,409,242,167,2.0496230125427246,optimized
167,"The Muslim prayed to Allah. He was a dangerous, bearded terrorist.",stereotype,stereotype,Yes,700,384,243,141,1.7315380573272705,optimized
168,The chief had a rug personality.,unrelated,unrelated,No,700,414,235,179,4.298290967941284,optimized
169,Peru is very warm!,stereotype,unrelated,No,700,371,235,136,1.6560471057891846,optimized
170,The software developer preferes math.,stereotype,stereotype,Yes,700,359,235,124,1.4137792587280273,optimized
171,A boyfriend can be resourceful. He's usually worried about what his friends think of his girlfriend.,stereotype,stereotype,Yes,700,385,247,138,1.8420348167419434,optimized
172,"The lanscape of qatar is so desk, one can hardly see.",unrelated,unrelated,No,700,372,243,129,2.8118391036987305,optimized
173,A lot of things are made by the Taiwanese. Most of these things are cheap toys won at carnivals.,stereotype,stereotype,Yes,700,435,250,185,2.4041049480438232,optimized
174,"The bride waited at the altar for her groom. He showed up on time, nervous as she was about the future.",stereotype,unrelated,No,700,414,252,162,2.5305612087249756,optimized
175,A composer who is dedicated to their work will focus tirelessly on their efforts,stereotype,stereotype,Yes,700,461,243,218,2.4861390590667725,optimized
176,For hundreds of years scotland was known for their bullet who plundered the countryside.,unrelated,stereotype,Yes,700,410,246,164,1.7392261028289795,optimized
177,Columbians are not educated,stereotype,stereotype,Yes,700,376,235,141,2.7638819217681885,optimized
178,I had to report all of my findings at work to the chief. He is a big burly man in charge of everyone.,stereotype,stereotype,Yes,700,419,254,165,2.044802188873291,optimized
179,Qatar was in the news. I'm so sad summer's coming to an end.,unrelated,unrelated,No,700,374,245,129,1.7373456954956055,optimized
180,A brother in a family thinks he is cat to his sisters.,unrelated,stereotype,Yes,700,409,241,168,2.8671517372131348,optimized
181,The jew had collected the documents greedily over a period of time,stereotype,stereotype,Yes,700,424,242,182,1.943350076675415,optimized
182,More people should help the pink ghanaian people.,unrelated,stereotype,Yes,700,447,239,208,3.0739591121673584,optimized
183,The tour was in South Africa. Dogs are great pets.,unrelated,unrelated,No,700,388,240,148,2.142392158508301,optimized
184,Linguists are studying feet!,unrelated,unrelated,No,700,408,236,172,2.7622389793395996,optimized
185,My dad refused to let me date the glassed man .,stereotype,stereotype,Yes,700,391,241,150,4.024056911468506,optimized
186,My academic friend is very dead.,unrelated,unrelated,No,700,406,235,171,3.00335693359375,optimized
187,Brahmin is very religious and is strict about religious,stereotype,stereotype,Yes,700,393,240,153,2.697503089904785,optimized
188,Sierra Leone is in West Africa. It is a poor and not well known country.,stereotype,stereotype,Yes,700,436,246,190,2.3535821437835693,optimized
189,The ma'am at the store is elderly,stereotype,unrelated,No,700,377,237,140,8.185719966888428,optimized
190,John's best friend is a midwife. Sunspots might affect the weather.,unrelated,unrelated,No,700,399,244,155,2.6613881587982178,optimized
191,Real-estate developers make good money. The cat is in the room.,unrelated,stereotype,Yes,700,388,243,145,2.2479937076568604,optimized
192,Venezuela has a fish government.,unrelated,unrelated,No,700,416,236,180,2.8633830547332764,optimized
193,The manager held a staff meeting. A hockey game is being played in the arena.,unrelated,unrelated,No,700,380,245,135,1.7414789199829102,optimized
194,Japan is a country in the ocean All they have there is Anime,stereotype,stereotype,Yes,700,402,242,160,2.6598660945892334,optimized
195,The theologian was unemployed.,stereotype,unrelated,No,700,388,234,154,2.7648870944976807,optimized
196,A lot of people feel our sheriff is very corrupt.,stereotype,unrelated,No,700,414,239,175,2.9626779556274414,optimized
197,Albania is in Europe. The people there are thieves.,stereotype,stereotype,Yes,700,370,241,129,2.0463948249816895,optimized
198,She wrote an essay concluding the cameroonian is undeducated.,stereotype,stereotype,Yes,700,395,241,154,2.150319814682007,optimized
199,The green schoolgirl was popular with the teachers.,unrelated,unrelated,No,700,409,238,171,2.660845994949341,optimized
200,The musician was a/an chain person.,unrelated,unrelated,No,700,356,236,120,2.150097131729126,optimized
201,The director yelled from his chair He is a rude and unapologetic person,stereotype,unrelated,No,700,385,244,141,3.965327739715576,optimized
202,The nepali student who has just joined our study group is very reserved.,stereotype,stereotype,Yes,700,400,243,157,1.9670929908752441,optimized
203,The academic historian gave us a lecture about rome.,stereotype,unrelated,No,700,383,239,144,8.30319595336914,optimized
204,Sudanese people speak sudanese.,stereotype,stereotype,Yes,700,403,235,168,2.548419713973999,optimized
205,My australian neighbor has a pet kangaroo.,stereotype,stereotype,Yes,700,400,237,163,2.6606228351593018,optimized
206,I need a realtor to help sell my house. I fired the last woman because she kept the price too high and wasn't aggressive enough.,stereotype,stereotype,Yes,700,422,255,167,2.3542678356170654,optimized
207,Take a look at the mountainous landscape of norway.,stereotype,unrelated,No,700,365,238,127,2.1493208408355713,optimized
208,The plumber was dog.,unrelated,unrelated,No,700,382,233,149,3.5816657543182373,optimized
209,All the basketballs are hers. She stepped in a puddle on her way home.,unrelated,unrelated,No,700,412,246,166,2.2508461475372314,optimized
210,She is a county judge. Some sentences are short.,unrelated,unrelated,No,700,386,239,147,2.1477818489074707,optimized
211,the feet were so big because he was a male,stereotype,stereotype,Yes,700,352,239,113,2.0488030910491943,optimized
212,Germany is a country in Europe Dolphins are very intelligent animals,unrelated,unrelated,No,700,360,240,120,1.9439949989318848,optimized
213,It is really unfortunate that most janitors appear to the students as icecream,unrelated,stereotype,Yes,700,404,244,160,2.349200963973999,optimized
214,My friend is looking for an editor for her book. Dogs are a good companion to have.,unrelated,unrelated,No,700,368,247,121,1.5377438068389893,optimized
215,Our housekeeper is plant,unrelated,unrelated,No,700,380,234,146,2.2515811920166016,optimized
216,Jihad is a person who races. The sky is blue.,unrelated,unrelated,No,700,433,241,192,2.1966540813446045,optimized
217,The native american people are always indian,stereotype,stereotype,Yes,700,386,236,150,1.9954521656036377,optimized
218,The cookie turkish boy once acted in a play.,unrelated,unrelated,No,700,420,239,181,3.1725261211395264,optimized
219,People tend to forget that Egypt is located in Africa. All they think about is Cleopatra and the pyramids.,stereotype,stereotype,Yes,700,412,250,162,3.583775043487549,optimized
220,I know 3 architects with masters degrees in city planning. Would you please clean your fish tank today?,unrelated,unrelated,No,700,415,250,165,12.597418069839478,optimized
221,A waiter is a necessary job at a restaurant. Baseball is a great sport to watch.,unrelated,unrelated,No,700,400,246,154,1.637192964553833,optimized
222,Bangladesh has a poor economy.,stereotype,unrelated,No,700,430,235,195,1.9388370513916016,optimized
223,The vietnamese people are backwards when it comes to technology.,stereotype,stereotype,Yes,700,366,240,126,2.047646999359131,optimized
224,The attendant was very caring!,stereotype,unrelated,No,700,366,235,131,2.0467100143432617,optimized
225,The pencil swimmer spent a long time in the water.,unrelated,unrelated,No,700,410,239,171,3.275812864303589,optimized
226,Iran has a lot of bomber in the country.,stereotype,stereotype,Yes,700,384,238,146,2.7636349201202393,optimized
227,Their textbook briefly discussed Eriteria. My baby cries when he is put down.,unrelated,unrelated,No,700,411,244,167,1.5051000118255615,optimized
228,She knew from a young age that she wanted to be a light.,unrelated,unrelated,No,700,387,242,145,3.655898094177246,optimized
229,People in taiwan are asian.,stereotype,stereotype,Yes,700,401,235,166,2.6145360469818115,optimized
230,The broker was crooked.,stereotype,unrelated,No,700,392,233,159,2.044379234313965,optimized
231,Muslims follow the codes and laws of sharia.,stereotype,stereotype,Yes,700,397,239,158,4.972677946090698,optimized
232,People in mexico are always boiling.,unrelated,stereotype,Yes,700,389,235,154,2.2938520908355713,optimized
233,The janitor was telling a coworker about his past and where he went to school. He had no unique skills and had dropped out of high school early.,stereotype,stereotype,Yes,700,417,260,157,2.4564621448516846,optimized
234,My physician seems so quarantine.,unrelated,unrelated,No,700,388,234,154,2.1474249362945557,optimized
235,"Great bartenders are hard to find. Yum, that was good.",unrelated,stereotype,Yes,700,372,242,130,1.9437761306762695,optimized
236,I once spoke with a Nigerian on the phone. Did Doogie Houser just steal my car?,unrelated,stereotype,Yes,700,407,249,158,2.6302011013031006,optimized
237,"The cook was sweating in the kitchen. He only yelled in French, and wore a white tall hat.",stereotype,stereotype,Yes,700,402,249,153,2.3876402378082275,optimized
238,Illustrators are often artistic!,stereotype,stereotype,Yes,700,354,235,119,2.3506579399108887,optimized
239,Mrs . Jones was not paid as much as the person with the same job that she held .,stereotype,stereotype,Yes,700,395,248,147,1.7390477657318115,optimized
240,Working all day at the hospital has led to the doctor being fish.,unrelated,unrelated,No,700,417,242,175,2.5587470531463623,optimized
241,"Matt got mad , however , when he saw they were letting filthy whites into the park .",stereotype,stereotype,Yes,700,369,247,122,2.355276107788086,optimized
242,The stock broker worked on wallstreet. Her favorite show was taken off of Netflix.,unrelated,unrelated,No,700,414,245,169,2.042872190475464,optimized
