profile,n_calls,accuracy,n_correct,prompt_tokens_mean,completion_tokens_mean,tokens_per_sample,total_prompt_tokens,total_completion_tokens,total_tokens,cost_per_sample,total_cost,efficiency_acc_per_1k_tokens,delta_cost_per_accuracy_point_vs_baseline,rescue_rate,extra_err_rate,N_weight,RAE_lambda
profile17,500,0.672,336,852.388,1.0,853.388,426194.0,500.0,426694.0,,,78.7449554012946,-14.950000000000033,0.153040990990991,0.07210713447626199,1000.0,1.0343152280635556e-05
profile18,500,0.676,338,850.388,1.0,851.388,425194.0,500.0,425694.0,,,79.39975663269861,-9.975000000000014,0.1296536036036036,0.054792744168583096,1000.0,2.3571057222367942e-05
profile19,500,0.68,340,851.388,1.0,852.388,425694.0,500.0,426194.0,,,79.77587671342158,-5.816666666666677,0.154040990990991,0.06045605513055177,1000.0,3.886596330531102e-05
profile20,500,0.668,334,852.388,1.0,853.388,426194.0,500.0,426694.0,,,78.27623542866785,,0.1375536036036036,0.06961265468312447,1000.0,-1.958904698267765e-06
profile21,500,0.672,336,849.388,1.0,850.388,424694.0,500.0,425194.0,,,79.02275196733727,-22.450000000000024,0.15069414414414414,0.0723938220616073,1000.0,6.94565306769327e-06
profile22,500,0.68,340,852.388,1.0,853.388,426194.0,500.0,426694.0,,,79.68239534654812,-4.983333333333344,0.13877747747747748,0.05510626398210291,1000.0,3.3472405884863236e-05
profile23,500,0.65,325,850.388,1.0,851.388,425194.0,500.0,425694.0,,,76.34591983913327,4.43333333333334,0.10959954954954955,0.08102261608637447,1000.0,-6.160021356091393e-05
profile24,500,0.676,338,851.388,1.0,852.388,425694.0,500.0,426194.0,,,79.30660685040148,-8.725000000000016,0.17163783783783781,0.07641610738255034,1000.0,2.2062280408378747e-05
profile25,500,0.68,340,852.388,1.0,853.388,426194.0,500.0,426694.0,,,79.68239534654812,-4.983333333333344,0.13751081081081082,0.054913956289795215,1000.0,3.243881825291706e-05
profile26,500,0.664,332,849.388,1.0,850.388,424694.0,500.0,425194.0,,,78.08200492010705,22.450000000000024,0.11204324324324325,0.06340388917570125,1000.0,-1.7362116008409402e-05
profile27,500,0.668,334,852.388,1.0,853.388,426194.0,500.0,426694.0,,,78.27623542866785,,0.11772342342342342,0.05962272179721845,1000.0,-1.783503132237013e-06
profile28,500,0.676,338,850.388,1.0,851.388,425194.0,500.0,425694.0,,,79.39975663269861,-9.975000000000014,0.13967747747747744,0.060881603854758215,1000.0,2.1041252364328613e-05
profile29,500,0.67,335,851.388,1.0,852.388,425694.0,500.0,426194.0,,,78.60270205587126,-34.90000000000006,0.1481108108108108,0.07576925423569719,1000.0,-4.021288029141183e-06
profile30,500,0.67,335,852.388,1.0,853.388,426194.0,500.0,426694.0,,,78.51059541498122,-29.900000000000066,0.12514009009009006,0.06074057821373258,1000.0,4.287538215471629e-06
profile31,500,0.666,333,850.388,1.0,851.388,425194.0,500.0,425694.0,,,78.22520401978888,39.900000000000055,0.1256536036036036,0.06592705840021276,1000.0,-7.282828976708549e-06
profile32,500,0.672,336,853.388,1.0,854.388,426694.0,500.0,427194.0,,,78.65279006727623,-12.450000000000035,0.14158063063063064,0.06637489244536224,1000.0,1.0335872858591375e-05
profile33,500,0.664,332,851.388,1.0,852.388,425694.0,500.0,426194.0,,,77.89879726134107,17.45000000000003,0.15334414414414413,0.08388601739095225,1000.0,-1.6926435658127954e-05
profile34,500,0.678,339,852.388,1.0,853.388,426194.0,500.0,426694.0,,,79.44803536023474,-5.980000000000013,0.1774283783783784,0.07860258756903053,1000.0,2.369754817306705e-05
profile35,500,0.676,338,853.388,1.0,854.388,426694.0,500.0,427194.0,,,79.1209614367243,-6.225000000000017,0.13847027027027028,0.05705162622612288,1000.0,2.8519850253075333e-05
profile36,500,0.66,330,850.388,1.0,851.388,425194.0,500.0,425694.0,,,77.52047245204301,9.975000000000014,0.1214036036036036,0.07519815866460161,1000.0,-3.40534676617472e-05
profile37,500,0.68,340,853.388,1.0,854.388,426694.0,500.0,427194.0,,,79.58913280617237,-4.150000000000012,0.16020765765765765,0.06257391154706592,1000.0,4.1035026900571895e-05
profile38,500,0.668,334,851.388,1.0,852.388,425694.0,500.0,426194.0,,,78.3680671243612,,0.1436806306306306,0.07610258756903052,1000.0,-1.000077958327713e-05
profile39,500,0.656,328,852.388,1.0,853.388,426194.0,500.0,426694.0,,,76.8700755107876,4.983333333333344,0.12062342342342341,0.08121708828084667,1000.0,-4.899383766618458e-05
profile40,500,0.674,337,853.388,1.0,854.388,426694.0,500.0,427194.0,,,78.88687575200026,-8.300000000000024,0.11604324324324324,0.05046276653994775,1000.0,1.7694197675233885e-05
profile41,500,0.664,332,851.388,1.0,852.388,425694.0,500.0,426194.0,,,77.89879726134107,17.45000000000003,0.12355675675675676,0.06939717776630527,1000.0,-1.7876364725751404e-05
profile42,500,0.674,337,854.388,1.0,855.388,427194.0,500.0,427694.0,,,78.79465225137598,-6.633333333333358,0.12948693693693697,0.05793624161073826,1000.0,1.5916114927331752e-05
profile43,500,0.67,335,852.388,1.0,853.388,426194.0,500.0,426694.0,,,78.51059541498122,-29.900000000000066,0.1346671171171171,0.06656720013766994,1000.0,1.7960374903059577e-06
profile44,500,0.682,341,853.388,1.0,854.388,426694.0,500.0,427194.0,,,79.82321849089641,-3.557142857142867,0.16272117117117116,0.06290388917570125,1000.0,4.320448416851437e-05
profile45,500,0.684,342,854.388,1.0,855.388,427194.0,500.0,427694.0,,,79.96371237379996,-2.487500000000009,0.17098468468468467,0.06323722250903459,1000.0,5.203514623377402e-05
profile46,500,0.678,339,851.388,1.0,852.388,425694.0,500.0,426194.0,,,79.54124178191154,-6.980000000000012,0.1356536036036036,0.054413956289795215,1000.0,3.1471220880647266e-05
profile47,500,0.664,332,854.388,1.0,855.388,427194.0,500.0,427694.0,,,77.62559212895201,9.950000000000037,0.12904324324324323,0.06977596564509315,1000.0,-1.2285288134674647e-05
profile48,500,0.668,334,852.388,1.0,853.388,426194.0,500.0,426694.0,,,78.27623542866785,,0.12270675675675675,0.06373722250903459,1000.0,-5.586776778338132e-06
profile49,500,0.668,334,853.388,1.0,854.388,426694.0,500.0,427194.0,,,78.18461869782814,,0.11120990990990991,0.0570772672517639,1000.0,-3.446472321261415e-06
profile50,500,0.682,341,854.388,1.0,855.388,427194.0,500.0,427694.0,,,79.72990034931517,-2.842857142857153,0.13983378378378378,0.04825400103252452,1000.0,5.0650443680218485e-05
profile51,500,0.664,332,849.388,1.0,850.388,424694.0,500.0,425194.0,,,78.08200492010705,22.450000000000024,0.11730675675675675,0.06678267705448915,1000.0,-1.9119034314009067e-05
profile52,500,0.672,336,852.388,1.0,853.388,426194.0,500.0,426694.0,,,78.7449554012946,-14.950000000000033,0.14869414414414414,0.06927596564509315,1000.0,1.1884644328204559e-05
profile53,500,0.676,338,850.388,1.0,851.388,425194.0,500.0,425694.0,,,79.39975663269861,-9.975000000000014,0.14652747747747746,0.06402379499694937,1000.0,2.170560013011545e-05
profile54,500,0.666,333,851.388,1.0,852.388,425694.0,500.0,426194.0,,,78.13343219285116,34.90000000000006,0.1346671171171171,0.07220151436929959,1000.0,-1.1421924782472388e-05
profile55,500,0.668,334,852.388,1.0,853.388,426194.0,500.0,426694.0,,,78.27623542866785,,0.1274837837837838,0.06690388917570125,1000.0,-7.410456401564941e-06
profile56,500,0.666,333,849.388,1.0,850.388,424694.0,500.0,425194.0,,,78.31719168191462,44.90000000000005,0.12097342342342342,0.06573722250903458,1000.0,-1.2348506322579498e-05
profile57,500,0.676,338,852.388,1.0,853.388,426194.0,500.0,426694.0,,,79.21367537392136,-7.4750000000000165,0.1453608108108108,0.06311936609252046,1000.0,2.2407250425093705e-05
profile58,500,0.664,332,850.388,1.0,851.388,425194.0,500.0,425694.0,,,77.99029349720692,19.950000000000028,0.11424639639639639,0.06328267705448913,1000.0,-1.4469263969637666e-05
profile59,500,0.656,328,851.388,1.0,852.388,425694.0,500.0,426194.0,,,76.96025753530084,5.816666666666677,0.11170990990990991,0.07572715539494063,1000.0,-4.6627123891902914e-05
profile60,500,0.668,334,852.388,1.0,853.388,426194.0,500.0,426694.0,,,78.27623542866785,,0.12587342342342342,0.06357391154706592,1000.0,-1.49334144692498e-06
