profile,n_calls,accuracy,n_correct,prompt_tokens_mean,completion_tokens_mean,tokens_per_sample,total_prompt_tokens,total_completion_tokens,total_tokens,cost_per_sample,total_cost,efficiency_acc_per_1k_tokens,delta_cost_per_accuracy_point_vs_baseline,rescue_rate,extra_err_rate,N_weight,RAE_lambda
profile27,750,0.7773333333333333,583,772.2546666666667,1.0,773.2546666666667,579191.0,750.0,579941.0,,,100.52746744927501,-42.26086956521731,0.19246031746031744,0.08204931147373754,750.0,3.667833604561805e-05
profile28,750,0.784,588,770.2546666666667,1.0,771.2546666666667,577691.0,750.0,578441.0,,,101.65254537627865,-53.16666666666663,0.19875661375661374,0.0757352184324749,750.0,6.131071737437001e-05
profile29,750,0.7826666666666666,587,771.2546666666667,1.0,772.2546666666667,578441.0,750.0,579191.0,,,101.34825990044733,-50.76315789473666,0.19431216931216927,0.07687501208891184,750.0,5.252431210215488e-05
profile30,750,0.7746666666666666,581,772.2546666666667,1.0,773.2546666666667,579191.0,750.0,579941.0,,,100.1826047822106,-38.87999999999989,0.15097883597883593,0.07534481152088698,750.0,3.740202930927026e-07
profile31,750,0.7773333333333333,583,770.2546666666667,1.0,771.2546666666667,577691.0,750.0,578441.0,,,100.78815298362322,-41.608695652173836,0.16079365079365077,0.07568079948233396,750.0,1.2229490772156778e-05
profile32,750,0.768,576,773.2546666666667,1.0,774.2546666666667,579941.0,750.0,580691.0,,,99.19216932929906,-32.64999999999998,0.16394179894179894,0.08726152900944673,750.0,-1.366638075641069e-05
profile33,750,0.7786666666666666,584,771.2546666666667,1.0,772.2546666666667,578441.0,750.0,579191.0,,,100.83029605087094,-43.84090909090895,0.1816137566137566,0.0771352300895245,750.0,3.540709770357394e-05
profile34,750,0.7826666666666666,587,772.2546666666667,1.0,773.2546666666667,579191.0,750.0,579941.0,,,101.21719278340383,-51.15789473684192,0.1996825396825397,0.07881566529982804,750.0,5.4382095441023684e-05
profile35,750,0.776,582,773.2546666666667,1.0,774.2546666666667,579941.0,750.0,580691.0,,,100.22542109314593,-40.81249999999997,0.173015873015873,0.07826156773704315,750.0,2.1301437694643155e-05
profile36,750,0.78,585,770.2546666666667,1.0,771.2546666666667,577691.0,750.0,578441.0,,,101.13390994068538,-45.57142857142854,0.18645502645502646,0.0785212153779488,750.0,3.813603595586523e-05
profile37,750,0.7786666666666666,584,773.2546666666667,1.0,774.2546666666667,579941.0,750.0,580691.0,,,100.56983834776153,-44.52272727272713,0.18783068783068782,0.08025889290510002,750.0,3.5276380235557e-05
profile38,750,0.784,588,771.2546666666667,1.0,772.2546666666667,578441.0,750.0,579191.0,,,101.52091451697281,-53.58333333333329,0.21309523809523806,0.07725217063008506,750.0,7.586991618706255e-05
profile39,750,0.7826666666666666,587,772.2546666666667,1.0,773.2546666666667,579191.0,750.0,579941.0,,,101.21719278340383,-51.15789473684192,0.20246031746031748,0.07896784192213634,750.0,5.7580814620855575e-05
profile40,750,0.7786666666666666,584,773.2546666666667,1.0,774.2546666666667,579941.0,750.0,580691.0,,,100.56983834776153,-44.52272727272713,0.17875661375661372,0.07724869203897176,750.0,3.133236481881525e-05
profile41,750,0.7786666666666666,584,771.2546666666667,1.0,772.2546666666667,578441.0,750.0,579191.0,,,100.83029605087094,-43.84090909090895,0.17486772486772487,0.07732172349779896,750.0,2.618861205387377e-05
profile42,750,0.7826666666666666,587,774.2546666666667,1.0,775.2546666666667,580691.0,750.0,581441.0,,,100.95607292915359,-51.947368421052445,0.20108465608465606,0.07855724798167404,750.0,5.671705313347524e-05
profile43,750,0.7813333333333333,586,772.2546666666667,1.0,773.2546666666667,579191.0,750.0,579941.0,,,101.04476144987161,-48.599999999999895,0.1744179894179894,0.07446537716263363,750.0,3.296098451315151e-05
profile44,750,0.784,588,773.2546666666667,1.0,774.2546666666667,579941.0,750.0,580691.0,,,101.25867285699279,-54.41666666666663,0.19960317460317462,0.07556913821534535,750.0,6.259555190172215e-05
profile45,750,0.78,585,774.2546666666667,1.0,775.2546666666667,580691.0,750.0,581441.0,,,100.61209993791287,-46.999999999999964,0.19264550264550262,0.07867418852223461,750.0,4.5529717031951735e-05
profile46,750,0.7746666666666666,581,771.2546666666667,1.0,772.2546666666667,578441.0,750.0,579191.0,,,100.31233220129455,-38.579999999999885,0.1843121693121693,0.08190153273832408,750.0,2.6557435935021164e-05
profile47,750,0.784,588,774.2546666666667,1.0,775.2546666666667,580691.0,750.0,581441.0,,,101.12805942477397,-54.83333333333329,0.18023809523809523,0.0717004865418156,750.0,4.751615661064152e-05
profile48,750,0.7813333333333333,586,772.2546666666667,1.0,773.2546666666667,579191.0,750.0,579941.0,,,101.04476144987161,-48.599999999999895,0.17042328042328045,0.07211478523566171,750.0,3.387462252878787e-05
profile49,750,0.7706666666666667,578,773.2546666666667,1.0,774.2546666666667,579941.0,750.0,580691.0,,,99.5365865839147,-34.98214285714287,0.1794973544973545,0.08730104020428527,750.0,6.3225632334373495e-06
profile50,750,0.7813333333333333,586,774.2546666666667,1.0,775.2546666666667,580691.0,750.0,581441.0,,,100.78408643353322,-49.349999999999895,0.1776455026455026,0.07349808845495026,750.0,3.953452594794925e-05
profile51,750,0.776,582,769.2546666666667,1.0,770.2546666666667,576941.0,750.0,577691.0,,,100.74590049005437,-39.56249999999997,0.1746825396825397,0.08065198188582373,750.0,1.73690293481622e-05
profile52,750,0.7826666666666666,587,772.2546666666667,1.0,773.2546666666667,579191.0,750.0,579941.0,,,101.21719278340383,-51.15789473684192,0.1867195767195767,0.07497632597969942,750.0,4.7548273997067635e-05
profile53,750,0.784,588,770.2546666666667,1.0,771.2546666666667,577691.0,750.0,578441.0,,,101.65254537627865,-53.16666666666663,0.199021164021164,0.07545827347033425,750.0,6.237189758397419e-05
profile54,750,0.792,594,771.2546666666667,1.0,772.2546666666667,578441.0,750.0,579191.0,,,102.5568422161256,-80.37499999999994,0.20523809523809522,0.06686833577868595,750.0,9.25878816496501e-05
profile55,750,0.7813333333333333,586,772.2546666666667,1.0,773.2546666666667,579191.0,750.0,579941.0,,,101.04476144987161,-48.599999999999895,0.20338624338624336,0.08089381354002066,750.0,5.379678662079682e-05
profile56,750,0.788,591,769.2546666666667,1.0,770.2546666666667,576941.0,750.0,577691.0,,,102.30382678629232,-63.299999999999955,0.20515873015873015,0.07215349990852274,750.0,7.900209239240961e-05
profile57,750,0.7866666666666666,590,772.2546666666667,1.0,773.2546666666667,579191.0,750.0,579941.0,,,101.73448678400042,-60.749999999999744,0.18738095238095234,0.0702240496995251,750.0,6.069520819605202e-05
profile58,750,0.7826666666666666,587,770.2546666666667,1.0,771.2546666666667,577691.0,750.0,578441.0,,,101.47966689774755,-50.3684210526314,0.19828042328042325,0.07605267874993522,750.0,5.987006338661091e-05
profile59,750,0.7866666666666666,590,771.2546666666667,1.0,772.2546666666667,578441.0,750.0,579191.0,,,101.86622375002372,-60.28124999999975,0.19735449735449734,0.07046935994483536,750.0,7.305333318131664e-05
profile60,750,0.7786666666666666,584,772.2546666666667,1.0,773.2546666666667,579191.0,750.0,579941.0,,,100.69989878280721,-44.18181818181804,0.1741269841269841,0.07537916621595757,750.0,3.022115830972758e-05
