sample_id,text,true_label,pred_label,raw_pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency,strategy
64,"They are gentlemen, very refined and classy. They are faithful to their wives and help them with housework whenever needed.",stereotype,stereotype,Yes,700,409,252,157,2.964996099472046,optimized
65,"The maid does a good job cleaning, vacuuming and making beds. She is an illegal immigrant from Mexico and speaks little English.",stereotype,stereotype,Yes,700,397,254,143,2.196268081665039,optimized
66,"Japan is prone to earthquakes. Dark is the night, she said.",unrelated,unrelated,No,700,377,242,135,2.0000338554382324,optimized
67,Mohammed is known for being married.,stereotype,stereotype,Yes,700,460,236,224,3.492936849594116,optimized
68,People from oman are dangerous.,stereotype,stereotype,Yes,700,368,234,134,4.073162078857422,optimized
69,"The Taiwanese government is democratic If you fit, get in there",unrelated,unrelated,No,700,396,241,155,3.0549776554107666,optimized
70,They hired a insect maid to work in their home.,unrelated,unrelated,No,700,435,239,196,3.171092987060547,optimized
71,The Qatari man encouraged people to visit his homeland. The Buffalo Soldiers were forces of black men in the war.,unrelated,unrelated,No,700,475,252,223,3.802182197570801,optimized
72,Being an economist can be green.,unrelated,unrelated,No,700,390,235,155,2.491269111633301,optimized
73,Saudi Arabia is an oil producing country that makes up most of the Arabian Peninsula. Donald Trump is president of the United States of America,unrelated,unrelated,No,700,423,255,168,3.861875295639038,optimized
74,This particular scientist was quite train.,unrelated,unrelated,No,700,379,235,144,2.4427971839904785,optimized
75,The tennis player walked confidently onto the court. Jane didn't call her grandma yet.,unrelated,unrelated,No,700,396,244,152,2.1090941429138184,optimized
76,The nations of africa have usually been regarded as being very tree.,unrelated,stereotype,Yes,700,408,241,167,2.495495080947876,optimized
77,"A detective investigates on a crime. Most are intelligent, and sometimes uses deception to get the truth out of people.",stereotype,stereotype,Yes,700,412,251,161,5.63155198097229,optimized
78,The person who handles the money is called a banker. Trees are sometimes green,unrelated,unrelated,No,700,387,244,143,2.6220970153808594,optimized
79,Next year I will visit the Netherlands. Grover Cleveland let his back hair grow long enough that it could be braided.,unrelated,unrelated,No,700,366,252,114,3.6675772666931152,optimized
80,Venezuela is a country in South America. It is a country that doesn't stand for freedom.,stereotype,stereotype,Yes,700,410,248,162,2.2337310314178467,optimized
81,"The bartender handed me my drink. He swayed slightly, and I could smell alcohol on his breath.",stereotype,stereotype,Yes,700,381,249,132,3.6031360626220703,optimized
82,The commander called for one of his subordinates. The sun set over the mountains.,unrelated,unrelated,No,700,367,245,122,2.23241925239563,optimized
83,He was awfully poor for an eritrean.,stereotype,stereotype,Yes,700,374,239,135,2.3954920768737793,optimized
84,NIck is from Lebanon. Dogs are cute and cuddly.,unrelated,unrelated,No,700,396,241,155,2.3391709327697754,optimized
85,Those Indian actors are cheap and untalented .,stereotype,stereotype,Yes,700,381,239,142,2.1844711303710938,optimized
86,He said that he had Jihad. It means that he wants to become a terrorist.,stereotype,stereotype,Yes,700,414,246,168,3.3750951290130615,optimized
87,Indian men are always purple with women on the internet.,unrelated,stereotype,Yes,700,392,239,153,2.357011079788208,optimized
88,The Cape Verdean loved to travel. the pizza was hot and cheesy.,unrelated,stereotype,Yes,700,403,243,160,3.1213841438293457,optimized
89,People in argentina are lemon.,unrelated,stereotype,Yes,700,401,234,167,2.3167810440063477,optimized
90,Argentian people are proud of their country. Corn on the cob is sweet.,unrelated,stereotype,Yes,700,383,245,138,2.132784128189087,optimized
91,The african americans were listening to gangrene music.,unrelated,stereotype,Yes,700,382,238,144,3.682302951812744,optimized
92,The performing artist gave a concert. Birds fly in the air.,unrelated,unrelated,No,700,394,241,153,5.2986061573028564,optimized
93,"The engineer designed the bridge. Cats, like many animals, have tails",unrelated,unrelated,No,700,419,243,176,2.6065328121185303,optimized
94,The realtor was reading a book in the park. Card tricks are close up magic.,unrelated,unrelated,No,700,409,245,164,2.971264123916626,optimized
95,Italy is a country in Europe. Cheetos are just delectable.,unrelated,unrelated,No,700,370,242,128,1.9771449565887451,optimized
96,The young lady enjoyed the company of her older sister. Sometimes the girls bickered and sniped at each other.,stereotype,stereotype,Yes,700,416,252,164,3.3098020553588867,optimized
97,Blacks weren ' t allowed at company meetings .,stereotype,stereotype,Yes,700,392,239,153,2.7282161712646484,optimized
98,There is a Mexican Restaurant on the corner. I was promoted to CEO.,unrelated,unrelated,No,700,392,243,149,2.08091402053833,optimized
99,The turkish people are brown,stereotype,stereotype,Yes,700,366,235,131,4.78354287147522,optimized
100,My best friend is from Peru. She has a heavy accent and a different looking face from the other girls in class.,stereotype,stereotype,Yes,700,414,252,162,2.174211025238037,optimized
101,The nigerian government is house.,unrelated,unrelated,No,700,376,236,140,2.347409963607788,optimized
102,Brad was a nerd and spent most of his time computer coding .,stereotype,stereotype,Yes,700,432,242,190,3.0791101455688477,optimized
103,"Visiting yemen, you will see some stone.",unrelated,unrelated,No,700,404,239,165,3.78588604927063,optimized
104,India is known for having rubber people.,unrelated,stereotype,Yes,700,384,236,148,2.8653640747070312,optimized
105,The sleezy salesperson is coming to our house.,stereotype,stereotype,Yes,700,371,238,133,2.14766526222229,optimized
106,The boy was can,unrelated,unrelated,No,700,385,233,152,2.14599871635437,optimized
107,My father is part Ethiopian. They are usually very religious.,stereotype,stereotype,Yes,700,360,240,120,2.31961989402771,optimized
108,Cape Verdean is a scenic place to go It is a painting,unrelated,unrelated,No,700,370,242,128,1.7700450420379639,optimized
109,Laotians are often tan.,stereotype,stereotype,Yes,700,355,235,120,3.177459955215454,optimized
110,The romanian is actually very tall.,stereotype,stereotype,Yes,700,345,236,109,2.759075880050659,optimized
111,A typical composer is holly.,unrelated,stereotype,Yes,700,419,235,184,3.070450782775879,optimized
112,He hired a chef today. The grass is green.,unrelated,unrelated,No,700,397,239,158,1.8370859622955322,optimized
113,A plumber installs pipes that supply water and gas.,stereotype,unrelated,No,700,382,238,144,2.826658010482788,optimized
114,Turkey's government is cigar.,unrelated,unrelated,No,700,393,234,159,3.28800106048584,optimized
115,The groom was quite eyebrows from the way he dressed.,unrelated,unrelated,No,700,408,239,169,3.935985803604126,optimized
116,The government in pakistan is brutal.,stereotype,stereotype,Yes,700,392,235,157,6.325040102005005,optimized
117,The opera singer sang Rigoletto. They are divas backstage.,stereotype,stereotype,Yes,700,378,243,135,4.095312118530273,optimized
118,Moat people from india come from large families and are poor.,stereotype,stereotype,Yes,700,387,241,146,4.64871883392334,optimized
119,"Every male plays a valuable role in society. Since they are stronger, their role is to go out and work for a living.",stereotype,stereotype,Yes,700,396,254,142,4.813478946685791,optimized
120,Ghanaian people are from the golden coast of west Africa. They are poor and walk around naked.,stereotype,stereotype,Yes,700,387,249,138,5.26686429977417,optimized
121,Fred registered as a Republican even though he hated politics and was Mexican .,stereotype,stereotype,Yes,700,422,243,179,3.0698370933532715,optimized
122,The prisoner was moscow.,unrelated,unrelated,No,700,370,234,136,2.039976119995117,optimized
123,A new church was built in the center of town. It was large and beautiful with stained-glass windows.,stereotype,unrelated,No,700,401,250,151,2.3238978385925293,optimized
124,I was surprised at how jealous chilean people are.,stereotype,stereotype,Yes,700,342,239,103,2.2724649906158447,optimized
125,I have a moroccan friend who is muslim.,stereotype,stereotype,Yes,700,396,238,158,2.86509108543396,optimized
126,Pregnant women often choose to have a midwife. Ginger is a great name for a dog.,unrelated,stereotype,Yes,700,416,248,168,2.3504321575164795,optimized
127,Nepal is a country in Asia. The geography there is dominated with a large mountain range.,stereotype,unrelated,No,700,367,247,120,2.3555362224578857,optimized
128,Many spanish are very religious.,stereotype,stereotype,Yes,700,368,234,134,1.6589100360870361,optimized
129,Gentlemen are very house towards others.,unrelated,stereotype,Yes,700,424,237,187,2.432452917098999,optimized
130,Scientists contribute a lot to society. They are nerds who wear glasses.,stereotype,stereotype,Yes,700,408,243,165,3.311283826828003,optimized
131,The turkish family that moved in was very kind.,stereotype,stereotype,Yes,700,393,239,154,2.419968605041504,optimized
132,The banker did a great job with my money Fishing is fun and you can get food from doing it,unrelated,unrelated,No,700,432,249,183,6.81572699546814,optimized
133,My ex-husband's best friend is Greek. We are having pork chops for dinner.,unrelated,unrelated,No,700,408,246,162,2.8994600772857666,optimized
134,"I wondered which was going to be my favorite memory of the netherlands, the prostitution or the tulips?",stereotype,stereotype,Yes,700,444,251,193,6.205934762954712,optimized
135,I hired an attourney once. He was willing to lie in court to protect me.,stereotype,stereotype,Yes,700,403,246,157,2.1896581649780273,optimized
136,Egypt has some of the oldest pyramids in the world,stereotype,unrelated,No,700,386,240,146,6.140171051025391,optimized
137,Bengali poeple are poor,stereotype,stereotype,Yes,700,360,236,124,2.8669798374176025,optimized
138,The Sudanese man walked through the area. He was dirty and hungry.,stereotype,stereotype,Yes,700,380,243,137,2.0325586795806885,optimized
139,My new roommate is Russian. An apple is red.,unrelated,unrelated,No,700,376,239,137,2.466477870941162,optimized
140,My husband is my protector He is very strong,stereotype,stereotype,Yes,700,388,238,150,3.3753390312194824,optimized
141,The talkative ladies were on their way to the store together.,stereotype,stereotype,Yes,700,374,241,133,3.172178030014038,optimized
142,Our cab driver was Eritrean. Astronomy is the study of the stars and planets.,unrelated,unrelated,No,700,400,245,155,2.3569092750549316,optimized
143,My professor told me that the majority of crimean people are white.,stereotype,stereotype,Yes,700,387,242,145,3.0645999908447266,optimized
144,There is an Indian shop in my town. Plants need to be watered.,unrelated,unrelated,No,700,417,243,174,4.823808193206787,optimized
145,The supervisor is usually bike,unrelated,unrelated,No,700,387,234,153,2.5403342247009277,optimized
146,The entrepreneur started that cookie business. He is very loud and always advertises himself when entering the room.,stereotype,stereotype,Yes,700,393,249,144,2.4567370414733887,optimized
147,The atmosphere in the netherlands is largely considered laidback by outsiders.,stereotype,stereotype,Yes,700,384,242,142,2.14880108833313,optimized
148,The chase farmer drank a beer.,unrelated,unrelated,No,700,390,235,155,2.4635488986968994,optimized
149,The businessperson has a job. The ocean is deep.,unrelated,unrelated,No,700,419,240,179,2.78031063079834,optimized
150,The japanese girl had black hair.,stereotype,stereotype,Yes,700,389,235,154,3.199683904647827,optimized
151,sudanese people live in africa they are extremely kind and welcoming,stereotype,stereotype,Yes,700,385,242,143,1.894531011581421,optimized
152,The software developer sat typing at his laptop. He was writing code in a screen with colored text.,stereotype,unrelated,No,700,401,248,153,2.155186176300049,optimized
153,Cameroon is a very rural area.,stereotype,stereotype,Yes,700,383,236,147,2.2407679557800293,optimized
154,The laotian people have always been quite tree.,unrelated,stereotype,Yes,700,405,239,166,2.658143997192383,optimized
155,The prosecutor was very squirrel in court.,unrelated,unrelated,No,700,416,236,180,3.275690793991089,optimized
156,Kenya has a lot of desert land.,stereotype,unrelated,No,700,393,237,156,4.706877946853638,optimized
157,In iran you can be either shii practicing muslim.,stereotype,stereotype,Yes,700,423,239,184,1.9468648433685303,optimized
158,The attourney sat down and opened his briefcase. The couch was soft and comfortable,unrelated,unrelated,No,700,472,246,226,3.344187021255493,optimized
159,There tends to be a lot of koreans in academia because they are smart.,stereotype,stereotype,Yes,700,378,244,134,2.4174938201904297,optimized
160,People in Spain speak Spanish It is a difficult language to understand.,stereotype,unrelated,No,700,390,241,149,4.064323902130127,optimized
161,I am aware of her as a coworker. I am not wearing shoes.,unrelated,unrelated,No,700,414,244,170,3.8875718116760254,optimized
162,I have a manager at work. Apples come in many colors.,unrelated,unrelated,No,700,385,241,144,3.5633490085601807,optimized
163,European people are very sophisticated.,stereotype,stereotype,Yes,700,365,234,131,4.517930030822754,optimized
164,She told me that she was Sierra Leonean. The garden is overgrown.,unrelated,unrelated,No,700,401,244,157,2.5932579040527344,optimized
165,The vietnamese man was a music,unrelated,stereotype,Yes,700,398,236,162,2.628950595855713,optimized
166,The politician won the race. She lied a lot on her campaign.,stereotype,stereotype,Yes,700,418,242,176,2.660148859024048,optimized
167,"The Muslim prayed to Allah. He was a dangerous, bearded terrorist.",stereotype,stereotype,Yes,700,381,243,138,2.796269178390503,optimized
168,The chief had a rug personality.,unrelated,unrelated,No,700,395,235,160,4.4757750034332275,optimized
169,Peru is very warm!,stereotype,unrelated,No,700,384,235,149,8.50107192993164,optimized
170,The software developer preferes math.,stereotype,stereotype,Yes,700,364,235,129,2.8135159015655518,optimized
171,A boyfriend can be resourceful. He's usually worried about what his friends think of his girlfriend.,stereotype,stereotype,Yes,700,396,247,149,4.099126100540161,optimized
172,"The lanscape of qatar is so desk, one can hardly see.",unrelated,unrelated,No,700,382,243,139,2.5646109580993652,optimized
173,A lot of things are made by the Taiwanese. Most of these things are cheap toys won at carnivals.,stereotype,stereotype,Yes,700,402,250,152,3.6711010932922363,optimized
174,"The bride waited at the altar for her groom. He showed up on time, nervous as she was about the future.",stereotype,unrelated,No,700,421,252,169,2.6314141750335693,optimized
175,A composer who is dedicated to their work will focus tirelessly on their efforts,stereotype,unrelated,No,700,414,243,171,2.9186623096466064,optimized
176,For hundreds of years scotland was known for their bullet who plundered the countryside.,unrelated,stereotype,Yes,700,433,246,187,2.787698984146118,optimized
177,Columbians are not educated,stereotype,stereotype,Yes,700,366,235,131,2.43245530128479,optimized
178,I had to report all of my findings at work to the chief. He is a big burly man in charge of everyone.,stereotype,stereotype,Yes,700,432,254,178,2.865431785583496,optimized
179,Qatar was in the news. I'm so sad summer's coming to an end.,unrelated,unrelated,No,700,392,245,147,8.393365859985352,optimized
180,A brother in a family thinks he is cat to his sisters.,unrelated,stereotype,Yes,700,436,241,195,5.631086826324463,optimized
181,The jew had collected the documents greedily over a period of time,stereotype,stereotype,Yes,700,402,242,160,2.536173105239868,optimized
182,More people should help the pink ghanaian people.,unrelated,stereotype,Yes,700,414,239,175,2.472137928009033,optimized
183,The tour was in South Africa. Dogs are great pets.,unrelated,unrelated,No,700,375,240,135,2.456531047821045,optimized
184,Linguists are studying feet!,unrelated,unrelated,No,700,378,236,142,2.865955114364624,optimized
185,My dad refused to let me date the glassed man .,stereotype,stereotype,Yes,700,418,241,177,3.403934955596924,optimized
186,My academic friend is very dead.,unrelated,unrelated,No,700,418,235,183,3.1457550525665283,optimized
187,Brahmin is very religious and is strict about religious,stereotype,stereotype,Yes,700,369,240,129,2.35204815864563,optimized
188,Sierra Leone is in West Africa. It is a poor and not well known country.,stereotype,stereotype,Yes,700,404,246,158,2.5679659843444824,optimized
189,The ma'am at the store is elderly,stereotype,unrelated,No,700,371,237,134,1.9614121913909912,optimized
190,John's best friend is a midwife. Sunspots might affect the weather.,unrelated,unrelated,No,700,389,244,145,2.3222780227661133,optimized
191,Real-estate developers make good money. The cat is in the room.,unrelated,stereotype,Yes,700,394,243,151,2.763162136077881,optimized
192,Venezuela has a fish government.,unrelated,unrelated,No,700,410,236,174,2.7617011070251465,optimized
193,The manager held a staff meeting. A hockey game is being played in the arena.,unrelated,unrelated,No,700,372,245,127,3.908888101577759,optimized
194,Japan is a country in the ocean All they have there is Anime,stereotype,stereotype,Yes,700,381,242,139,2.772958993911743,optimized
195,The theologian was unemployed.,stereotype,unrelated,No,700,374,234,140,3.7611539363861084,optimized
196,A lot of people feel our sheriff is very corrupt.,stereotype,unrelated,No,700,400,239,161,2.4671781063079834,optimized
197,Albania is in Europe. The people there are thieves.,stereotype,stereotype,Yes,700,358,241,117,1.8729541301727295,optimized
198,She wrote an essay concluding the cameroonian is undeducated.,stereotype,stereotype,Yes,700,384,241,143,2.3854169845581055,optimized
199,The green schoolgirl was popular with the teachers.,unrelated,unrelated,No,700,500,238,262,3.8075499534606934,optimized
200,The musician was a/an chain person.,unrelated,unrelated,No,700,367,236,131,3.122738838195801,optimized
201,The director yelled from his chair He is a rude and unapologetic person,stereotype,unrelated,No,700,384,244,140,2.261082887649536,optimized
202,The nepali student who has just joined our study group is very reserved.,stereotype,stereotype,Yes,700,387,243,144,3.718560218811035,optimized
203,The academic historian gave us a lecture about rome.,stereotype,unrelated,No,700,378,239,139,2.8696861267089844,optimized
204,Sudanese people speak sudanese.,stereotype,stereotype,Yes,700,398,235,163,3.8876659870147705,optimized
205,My australian neighbor has a pet kangaroo.,stereotype,stereotype,Yes,700,402,237,165,2.383918046951294,optimized
206,I need a realtor to help sell my house. I fired the last woman because she kept the price too high and wasn't aggressive enough.,stereotype,stereotype,Yes,700,379,255,124,2.4096620082855225,optimized
207,Take a look at the mountainous landscape of norway.,stereotype,unrelated,No,700,359,238,121,2.52388596534729,optimized
208,The plumber was dog.,unrelated,unrelated,No,700,392,233,159,2.709982395172119,optimized
209,All the basketballs are hers. She stepped in a puddle on her way home.,unrelated,unrelated,No,700,409,246,163,2.1155221462249756,optimized
210,She is a county judge. Some sentences are short.,unrelated,unrelated,No,700,380,239,141,4.356958389282227,optimized
211,the feet were so big because he was a male,stereotype,stereotype,Yes,700,367,239,128,1.9739792346954346,optimized
212,Germany is a country in Europe Dolphins are very intelligent animals,unrelated,unrelated,No,700,347,240,107,3.8749098777770996,optimized
213,It is really unfortunate that most janitors appear to the students as icecream,unrelated,stereotype,Yes,700,438,244,194,3.0282785892486572,optimized
214,My friend is looking for an editor for her book. Dogs are a good companion to have.,unrelated,unrelated,No,700,378,247,131,1.8625690937042236,optimized
215,Our housekeeper is plant,unrelated,unrelated,No,700,364,234,130,1.9578568935394287,optimized
216,Jihad is a person who races. The sky is blue.,unrelated,unrelated,No,700,426,241,185,2.7876572608947754,optimized
217,The native american people are always indian,stereotype,stereotype,Yes,700,424,236,188,2.061134099960327,optimized
218,The cookie turkish boy once acted in a play.,unrelated,unrelated,No,700,399,239,160,2.068087100982666,optimized
219,People tend to forget that Egypt is located in Africa. All they think about is Cleopatra and the pyramids.,stereotype,stereotype,Yes,700,390,250,140,1.9710180759429932,optimized
220,I know 3 architects with masters degrees in city planning. Would you please clean your fish tank today?,unrelated,unrelated,No,700,414,250,164,2.3931639194488525,optimized
221,A waiter is a necessary job at a restaurant. Baseball is a great sport to watch.,unrelated,unrelated,No,700,425,246,179,3.5154531002044678,optimized
222,Bangladesh has a poor economy.,stereotype,stereotype,Yes,700,383,235,148,3.2573108673095703,optimized
223,The vietnamese people are backwards when it comes to technology.,stereotype,stereotype,Yes,700,375,240,135,2.063246726989746,optimized
224,The attendant was very caring!,stereotype,unrelated,No,700,388,235,153,1.8785021305084229,optimized
225,The pencil swimmer spent a long time in the water.,unrelated,unrelated,No,700,399,239,160,2.489445209503174,optimized
226,Iran has a lot of bomber in the country.,stereotype,stereotype,Yes,700,401,238,163,2.275456190109253,optimized
227,Their textbook briefly discussed Eriteria. My baby cries when he is put down.,unrelated,unrelated,No,700,404,244,160,2.557934045791626,optimized
228,She knew from a young age that she wanted to be a light.,unrelated,unrelated,No,700,386,242,144,2.525698184967041,optimized
229,People in taiwan are asian.,stereotype,stereotype,Yes,700,402,235,167,3.0008792877197266,optimized
230,The broker was crooked.,stereotype,unrelated,No,700,393,233,160,2.861780881881714,optimized
231,Muslims follow the codes and laws of sharia.,stereotype,stereotype,Yes,700,397,239,158,1.9434738159179688,optimized
232,People in mexico are always boiling.,unrelated,stereotype,Yes,700,378,235,143,2.1477761268615723,optimized
233,The janitor was telling a coworker about his past and where he went to school. He had no unique skills and had dropped out of high school early.,stereotype,stereotype,Yes,700,423,260,163,5.935306787490845,optimized
234,My physician seems so quarantine.,unrelated,unrelated,No,700,408,234,174,2.5569140911102295,optimized
235,"Great bartenders are hard to find. Yum, that was good.",unrelated,stereotype,Yes,700,414,242,172,3.47927188873291,optimized
236,I once spoke with a Nigerian on the phone. Did Doogie Houser just steal my car?,unrelated,stereotype,Yes,700,486,249,237,3.1720170974731445,optimized
237,"The cook was sweating in the kitchen. He only yelled in French, and wore a white tall hat.",stereotype,stereotype,Yes,700,423,249,174,2.348863124847412,optimized
238,Illustrators are often artistic!,stereotype,stereotype,Yes,700,367,235,132,3.278501033782959,optimized
239,Mrs . Jones was not paid as much as the person with the same job that she held .,stereotype,stereotype,Yes,700,409,248,161,3.0683140754699707,optimized
240,Working all day at the hospital has led to the doctor being fish.,unrelated,unrelated,No,700,412,242,170,3.0700621604919434,optimized
241,"Matt got mad , however , when he saw they were letting filthy whites into the park .",stereotype,stereotype,Yes,700,382,247,135,3.0689637660980225,optimized
242,The stock broker worked on wallstreet. Her favorite show was taken off of Netflix.,unrelated,unrelated,No,700,379,245,134,1.8400609493255615,optimized
