profile,n_calls,accuracy,n_correct,prompt_tokens_mean,completion_tokens_mean,tokens_per_sample,total_prompt_tokens,total_completion_tokens,total_tokens,cost_per_sample,total_cost,efficiency_acc_per_1k_tokens,delta_cost_per_accuracy_point_vs_baseline,rescue_rate,extra_err_rate,N_weight,RAE_lambda
profile43,360,0.6666666666666666,240,987.7138888888888,1.0,988.7138888888888,355577.0,360.0,355937.0,,,67.42766276054469,37.15374999999999,0.32773386034255597,0.16699397748101596,360.0,-6.325484743118431e-06
profile44,360,0.6833333333333333,246,988.7138888888888,1.0,989.7138888888888,355937.0,360.0,356297.0,,,69.04352267911321,146.81500000000068,0.347167325428195,0.1551453260015711,360.0,3.7259933238334894e-05
profile45,360,0.6666666666666666,240,989.7138888888888,1.0,990.7138888888888,356297.0,360.0,356657.0,,,67.29154341566267,36.25374999999999,0.32773386034255597,0.1683032207384132,360.0,-8.955745179086212e-06
profile46,360,0.6611111111111111,238,986.7138888888888,1.0,987.7138888888888,355217.0,360.0,355577.0,,,66.93346307550827,30.08300000000002,0.27997364953886694,0.1551453260015711,360.0,-3.069411375634278e-05
profile47,360,0.6416666666666667,231,989.7138888888888,1.0,990.7138888888888,356297.0,360.0,356657.0,,,64.76811053757532,17.06058823529416,0.2898550724637681,0.18257397224404295,360.0,-7.599860350071469e-05
profile48,360,0.6611111111111111,238,987.7138888888888,1.0,988.7138888888888,355577.0,360.0,355937.0,,,66.8657655708735,29.72300000000002,0.33530961791831354,0.17884262896046085,360.0,-2.2631056622208255e-05
profile49,360,0.6666666666666666,240,988.7138888888888,1.0,989.7138888888888,355937.0,360.0,356297.0,,,67.35953432108606,36.70374999999999,0.3092885375494071,0.1595312909138518,360.0,-9.875626065295898e-06
profile50,360,0.6805555555555556,245,989.7138888888888,1.0,990.7138888888888,356297.0,360.0,356657.0,,,68.69345057015565,96.67666666666712,0.32773386034255597,0.1463733961770097,360.0,3.531500706806025e-05
profile51,360,0.6972222222222222,251,966.8333333333334,1.0,967.8333333333334,348060.0,360.0,348420.0,,,72.03949256644279,-124.1333333333338,0.19202898550724637,0.0717465305053679,360.0,5.014905234700592e-05
profile52,360,0.7,252,969.8333333333334,1.0,970.8333333333334,349140.0,360.0,349500.0,,,72.1030042918455,-90.40000000000033,0.21903820816864297,0.08228593872741555,360.0,5.610265824598648e-05
profile53,360,0.6916666666666667,249,967.8333333333334,1.0,968.8333333333334,348420.0,360.0,348780.0,,,71.39170824015139,-368.8000000000014,0.21146245059288538,0.09040324692327835,360.0,3.164213667262551e-05
profile54,360,0.6861111111111111,247,968.8333333333334,1.0,969.8333333333334,348780.0,360.0,349140.0,,,70.7452597811766,365.20000000000135,0.15612648221343872,0.07547787378894998,360.0,5.331570340820179e-06
profile55,360,0.6666666666666666,240,987.7138888888888,1.0,988.7138888888888,355577.0,360.0,355937.0,,,67.42766276054469,37.15374999999999,0.31686429512516473,0.1639172558261325,360.0,-1.109544090599208e-05
profile56,360,0.6638888888888889,239,984.7138888888888,1.0,985.7138888888888,354497.0,360.0,354857.0,,,67.35107381283164,34.225555555555566,0.3092885375494071,0.1639172558261325,360.0,-1.881476391061427e-05
profile57,360,0.6611111111111111,238,987.7138888888888,1.0,988.7138888888888,355577.0,360.0,355937.0,,,66.8657655708735,29.72300000000002,0.33530961791831354,0.18015187221785808,360.0,-2.527943300714718e-05
profile58,360,0.6777777777777778,244,985.7138888888888,1.0,986.7138888888888,354857.0,360.0,355217.0,,,68.69040614610225,76.10750000000036,0.3428853754940711,0.15887666928515318,360.0,2.5470440019918283e-05
profile59,360,0.6722222222222223,242,986.7138888888888,1.0,987.7138888888888,355217.0,360.0,355577.0,,,68.05839522803782,50.13833333333357,0.33530961791831354,0.1645718774548311,360.0,6.242559791872046e-06
profile60,360,0.6777777777777778,244,987.7138888888888,1.0,988.7138888888888,355577.0,360.0,355937.0,,,68.55145713988712,74.30750000000035,0.3537549407114624,0.16326263419743386,360.0,2.754049743065229e-05
