profile,n_calls,accuracy,n_correct,prompt_tokens_mean,completion_tokens_mean,tokens_per_sample,total_prompt_tokens,total_completion_tokens,total_tokens,cost_per_sample,total_cost,efficiency_acc_per_1k_tokens,delta_cost_per_accuracy_point_vs_baseline,rescue_rate,extra_err_rate,N_weight,RAE_lambda
profile11,219,0.639269406392694,140,183.2648401826484,1.0,184.2648401826484,40135.0,219.0,40354.0,,,346.92967239926645,-10.950000000000134,0.14783681564503484,0.0844097687642381,219.0,-0.00011387262954040881
profile12,219,0.639269406392694,140,186.2648401826484,1.0,187.2648401826484,40792.0,219.0,41011.0,,,341.37182707078586,-4.380000000000053,0.1733776117337761,0.0954856832584988,219.0,-9.395119108350207e-05
profile13,219,0.6164383561643836,135,184.2648401826484,1.0,185.2648401826484,40354.0,219.0,40573.0,,,332.73359130456214,2.19,0.184193533508602,0.1335120546743044,219.0,-0.00044709279838714156
profile14,219,0.6301369863013698,138,185.2648401826484,1.0,186.2648401826484,40573.0,219.0,40792.0,,,338.301627770151,6.56999999999992,0.16796965084636317,0.1121997351237525,219.0,-0.00030295475703201756
profile15,219,0.6073059360730594,133,185.82191780821918,1.0,186.82191780821918,40695.0,219.0,40914.0,,,325.07210245881606,0.891666666666669,0.14242885475762188,0.13539143379796875,219.0,-0.0006870393706699693
profile16,219,0.6301369863013698,138,183.2648401826484,1.0,184.2648401826484,40135.0,219.0,40354.0,,,341.9735342221341,10.949999999999868,0.16331119413311193,0.10572208831478999,219.0,-0.00026121631478233885
profile17,219,0.6484018264840182,142,186.2648401826484,1.0,187.2648401826484,40792.0,219.0,41011.0,,,346.24856745751134,-1.460000000000006,0.18885199022185323,0.08712865732587191,219.0,7.793601594338006e-05
profile18,219,0.6484018264840182,142,184.2648401826484,1.0,185.2648401826484,40354.0,219.0,40573.0,,,349.9864441870209,-2.920000000000012,0.1942599511092662,0.09088741557320061,219.0,6.739066058382246e-05
profile19,219,0.6255707762557078,137,185.2648401826484,1.0,186.2648401826484,40573.0,219.0,40792.0,,,335.8501666993528,3.285,0.18885199022185323,0.1289137869890062,219.0,-0.0003703091989262322
profile20,219,0.6164383561643836,135,185.82191780821918,1.0,186.82191780821918,40695.0,219.0,40914.0,,,329.96040475142985,1.3375000000000035,0.1834440293344403,0.1362309432359382,219.0,-0.0004764850836657015
profile21,219,0.6073059360730594,133,182.82191780821918,1.0,183.82191780821918,40038.0,219.0,40257.0,,,330.37732568249,1.986666666666669,0.12229601955629353,0.12055676105637937,219.0,-0.000646372880737906
profile22,219,0.639269406392694,140,185.82191780821918,1.0,186.82191780821918,40695.0,219.0,40914.0,,,342.1811604829643,-5.35000000000008,0.18885199022185323,0.10572208831478999,219.0,-0.00012092899309019307
profile23,219,0.6164383561643836,135,183.82191780821918,1.0,184.82191780821918,40257.0,219.0,40476.0,,,333.53098132226506,2.4325000000000037,0.12229601955629353,0.10572208831478999,219.0,-0.00048234623972353327
profile24,219,0.6484018264840182,142,184.82191780821918,1.0,185.82191780821918,40476.0,219.0,40695.0,,,348.937215874186,-2.5133333333333483,0.20432636870993034,0.10112382062949181,219.0,1.1186664498275787e-05
profile25,219,0.6118721461187214,134,185.82191780821918,1.0,186.82191780821918,40695.0,219.0,40914.0,,,327.5162536051229,1.0700000000000003,0.15790323324569902,0.1335120546743044,219.0,-0.0005840903325643361
profile26,219,0.6210045662100456,136,182.82191780821918,1.0,183.82191780821918,40038.0,219.0,40257.0,,,337.8294458106664,3.973333333333322,0.12229601955629353,0.10112382062949181,219.0,-0.00043494063524080606
profile27,219,0.6210045662100456,136,185.82191780821918,1.0,186.82191780821918,40695.0,219.0,40914.0,,,332.40455589773666,1.7833333333333308,0.1323624371569577,0.10572208831478999,219.0,-0.00042330011596285574
profile28,219,0.634703196347032,139,183.82191780821918,1.0,184.82191780821918,40257.0,219.0,40476.0,,,343.4133807688507,,0.16331119413311193,0.09924444150582747,219.0,-0.00019033288527524748
profile29,219,0.5981735159817352,131,184.82191780821918,1.0,185.82191780821918,40476.0,219.0,40695.0,,,321.9068681656223,0.9425000000000018,0.14783681564503484,0.1483467274158938,219.0,-0.0008010714825383672
profile30,219,0.6210045662100456,136,185.82191780821918,1.0,186.82191780821918,40695.0,219.0,40914.0,,,332.40455589773666,1.7833333333333308,0.15324477653244778,0.11407911424741683,219.0,-0.0004009885608780004
profile31,219,0.6164383561643836,135,184.2648401826484,1.0,185.2648401826484,40354.0,219.0,40573.0,,,332.73359130456214,2.19,0.1323624371569577,0.1121997351237525,219.0,-0.0004967862925302506
profile32,219,0.6255707762557078,137,187.2648401826484,1.0,188.2648401826484,41011.0,219.0,41230.0,,,332.2823186999757,1.095,0.15790323324569902,0.11032035600008815,219.0,-0.0003332405492900927
profile33,219,0.6301369863013698,138,185.2648401826484,1.0,186.2648401826484,40573.0,219.0,40792.0,,,338.301627770151,6.56999999999992,0.17878557262118905,0.1159584933710812,219.0,-0.00028524660944531194
profile34,219,0.634703196347032,139,186.2648401826484,1.0,187.2648401826484,40792.0,219.0,41011.0,,,338.93345687742317,,0.17878557262118905,0.10948084656211869,219.0,-0.00021454171783588755
profile35,219,0.6027397260273972,132,186.82191780821918,1.0,187.82191780821918,40914.0,219.0,41133.0,,,320.91021807308,0.4514285714285727,0.1068216410682164,0.12055676105637937,219.0,-0.0007149957928853907
profile36,219,0.6301369863013698,138,184.2648401826484,1.0,185.2648401826484,40354.0,219.0,40573.0,,,340.1276711113302,8.759999999999893,0.16331119413311193,0.10384270919112565,219.0,-0.00023951778548693764
profile37,219,0.6164383561643836,135,187.2648401826484,1.0,188.2648401826484,41011.0,219.0,41230.0,,,327.431481930633,0.5475,0.1323624371569577,0.11032035600008815,219.0,-0.00046890473419027094
profile38,219,0.639269406392694,140,185.2648401826484,1.0,186.2648401826484,40573.0,219.0,40792.0,,,343.2045499117474,-6.57000000000008,0.18885199022185323,0.10384270919112565,219.0,-0.00010111102096310984
profile39,219,0.6210045662100456,136,185.82191780821918,1.0,186.82191780821918,40695.0,219.0,40914.0,,,332.40455589773666,1.7833333333333308,0.1323624371569577,0.10760146743845433,219.0,-0.0004434195874436443
profile40,219,0.6073059360730594,133,186.82191780821918,1.0,187.82191780821918,40914.0,219.0,41133.0,,,323.3413560887852,0.5266666666666691,0.14242885475762188,0.13539143379796875,219.0,-0.0006833814409741843
profile41,219,0.6164383561643836,135,185.2648401826484,1.0,186.2648401826484,40573.0,219.0,40792.0,,,330.94724455775645,1.6425,0.13777039804437066,0.1121997351237525,219.0,-0.0004650854778507163
profile42,219,0.634703196347032,139,188.2648401826484,1.0,189.2648401826484,41230.0,219.0,41449.0,,,335.35187821177834,,0.1834440293344403,0.1121997351237525,219.0,-0.00021639223045094387
profile43,219,0.634703196347032,139,186.2648401826484,1.0,187.2648401826484,40792.0,219.0,41011.0,,,338.93345687742317,,0.16871915502052487,0.09924444150582747,219.0,-0.00015897126210181374
profile44,219,0.6073059360730594,133,187.2648401826484,1.0,188.2648401826484,41011.0,219.0,41230.0,,,322.5806451612903,0.36500000000000005,0.13777039804437066,0.13079316611267058,219.0,-0.0006576689203403478
profile45,219,0.639269406392694,140,188.2648401826484,1.0,189.2648401826484,41230.0,219.0,41449.0,,,337.7644816521508,0.0,0.15324477653244778,0.0806510105169094,219.0,-4.257126941060709e-05
profile46,219,0.6438356164383562,141,185.2648401826484,1.0,186.2648401826484,40573.0,219.0,40792.0,,,345.65601098254564,-3.285,0.15790323324569902,0.0844097687642381,219.0,-5.860636001981276e-05
profile47,219,0.639269406392694,140,188.2648401826484,1.0,189.2648401826484,41230.0,219.0,41449.0,,,337.7644816521508,0.0,0.17878557262118905,0.09736506238216311,219.0,-8.424466016905209e-05
profile48,219,0.6255707762557078,137,186.2648401826484,1.0,187.2648401826484,40792.0,219.0,41011.0,,,334.0567164906976,2.19,0.16871915502052487,0.11407911424741683,219.0,-0.000317406478527069
profile49,219,0.6210045662100456,136,187.2648401826484,1.0,188.2648401826484,41011.0,219.0,41230.0,,,329.85690031530436,0.7299999999999971,0.14317835893178357,0.10760146743845433,219.0,-0.0003825705101135677
profile50,219,0.6301369863013698,138,188.2648401826484,1.0,189.2648401826484,41230.0,219.0,41449.0,,,332.9392747714058,-0.0,0.14317835893178357,0.08900803644953625,219.0,-0.00018406859897310615
profile51,219,0.639269406392694,140,183.2648401826484,1.0,184.2648401826484,40135.0,219.0,40354.0,,,346.92967239926645,-10.950000000000134,0.15790323324569902,0.08900803644953625,219.0,-0.00010915180364000579
profile52,219,0.6164383561643836,135,186.2648401826484,1.0,187.2648401826484,40792.0,219.0,41011.0,,,329.1799761039721,1.095,0.16331119413311193,0.12327564961801318,219.0,-0.00044450471867397187
profile53,219,0.6027397260273972,132,183.82191780821918,1.0,184.82191780821918,40257.0,219.0,40476.0,,,326.1191817373258,1.3899999999999997,0.11688805866888058,0.12703440786534187,219.0,-0.0007422320831241944
profile54,219,0.6210045662100456,136,185.2648401826484,1.0,186.2648401826484,40573.0,219.0,40792.0,,,333.3987056285546,2.189999999999991,0.15324477653244778,0.1121997351237525,219.0,-0.0003820081860069997
profile55,219,0.6484018264840182,142,186.2648401826484,1.0,187.2648401826484,40792.0,219.0,41011.0,,,346.24856745751134,-1.460000000000006,0.1733776117337761,0.0806510105169094,219.0,6.448402534175346e-05
profile56,219,0.6210045662100456,136,182.82191780821918,1.0,183.82191780821918,40038.0,219.0,40257.0,,,337.8294458106664,3.973333333333322,0.15790323324569902,0.11867738193271503,219.0,-0.00043222011589838034
profile57,219,0.6255707762557078,137,186.2648401826484,1.0,187.2648401826484,40792.0,219.0,41011.0,,,334.0567164906976,2.19,0.15790323324569902,0.11407911424741683,219.0,-0.000375163833107227
profile58,219,0.6301369863013698,138,184.2648401826484,1.0,185.2648401826484,40354.0,219.0,40573.0,,,340.1276711113302,8.759999999999893,0.14783681564503484,0.10112382062949181,219.0,-0.00029369213046742367
profile59,219,0.6301369863013698,138,185.2648401826484,1.0,186.2648401826484,40573.0,219.0,40792.0,,,338.301627770151,6.56999999999992,0.17803606844702735,0.12243614018004373,219.0,-0.0003588235538576231
profile60,219,0.6438356164383562,141,186.2648401826484,1.0,187.2648401826484,40792.0,219.0,41011.0,,,343.81019726414866,-2.19,0.14783681564503484,0.0741733637079469,219.0,-2.7229445226430134e-06
