profile,n_calls,accuracy,n_correct,prompt_tokens_mean,completion_tokens_mean,tokens_per_sample,total_prompt_tokens,total_completion_tokens,total_tokens,cost_per_sample,total_cost,efficiency_acc_per_1k_tokens,delta_cost_per_accuracy_point_vs_baseline,rescue_rate,extra_err_rate,N_weight,RAE_lambda
profile35,500,0.734,367,243.102,151.446,394.548,121551.0,75723.0,197274.0,,,186.03566612934296,4.259999999999874,0.0879111111111111,0.02664432821183393,500.0,8.775219919361711e-05
profile36,500,0.736,368,240.102,152.846,392.948,120051.0,76423.0,196474.0,,,187.302136669483,-1.8700000000001167,0.1095919191919192,0.03327536595110966,500.0,0.00010953405358902421
profile37,500,0.738,369,243.102,152.014,395.116,121551.0,76007.0,197558.0,,,186.78059101630913,2.3666666666665965,0.12664588744588745,0.03732657731284733,500.0,0.00013158852797708214
profile38,500,0.732,366,241.102,152.334,393.43600000000004,120551.0,76167.0,196718.0,,,186.0531318943869,,0.11728080808080807,0.04082536776724419,500.0,9.056129217031405e-05
profile39,500,0.75,375,242.102,154.856,396.95799999999997,121051.0,77428.0,198479.0,,,188.93686485723933,1.8122222222221893,0.14353304473304473,0.02659529257927427,500.0,0.0002275869476732959
profile40,500,0.738,369,243.102,152.118,395.22,121551.0,76059.0,197610.0,,,186.73144071656293,2.539999999999999,0.13020779220779224,0.038148676037920895,500.0,0.00013640615386860598
profile41,500,0.732,366,241.102,154.808,395.90999999999997,120551.0,77404.0,197955.0,,,184.89050541789803,,0.06518730158730159,0.023894083033671135,500.0,4.394719890874016e-05
profile42,500,0.73,365,244.102,152.83,396.932,122051.0,76415.0,198466.0,,,183.91059425795854,-16.179999999999936,0.09705396825396825,0.037725367767244194,500.0,5.4425525579897476e-05
profile43,500,0.734,367,242.102,151.364,393.466,121051.0,75682.0,196733.0,,,186.54724931760305,-1.1500000000000898,0.08207445887445888,0.026619810395554104,500.0,7.328419249274569e-05
profile44,500,0.734,367,243.102,155.912,399.014,121551.0,77956.0,199507.0,,,183.95344524252283,26.589999999999893,0.08936507936507936,0.029271984308597582,500.0,7.724318131164368e-05
profile45,500,0.724,362,244.102,154.334,398.43600000000004,122051.0,77167.0,199218.0,,,181.71048800811167,-5.925000000000006,0.08479365079365078,0.040353023864007846,500.0,1.0259120826519415e-05
profile46,500,0.744,372,241.102,153.156,394.25800000000004,120551.0,76578.0,197129.0,,,188.70891649630445,0.46833333333334276,0.13334718614718616,0.03234746649231775,500.0,0.0001741302729749318
profile47,500,0.732,366,244.102,152.8,396.90200000000004,122051.0,76400.0,198451.0,,,184.42839794206125,,0.1277108225108225,0.04570640732265446,500.0,9.145332567110664e-05
profile48,500,0.734,367,242.102,152.772,394.874,121051.0,76386.0,197437.0,,,185.88207884033895,5.889999999999981,0.10061587301587302,0.031973193854200714,500.0,9.286376238362512e-05
profile49,500,0.74,370,243.102,157.844,400.946,121551.0,78922.0,200473.0,,,184.56350730522314,9.062499999999991,0.13856334776334778,0.03819771167048054,500.0,0.00015505311044975307
profile50,500,0.724,362,244.102,153.93,398.03200000000004,122051.0,76965.0,199016.0,,,181.8949230212646,-5.4200000000000115,0.08434920634920635,0.039954233409610976,500.0,1.1156739985690604e-05
profile51,500,0.738,369,239.102,153.024,392.126,119551.0,76512.0,196063.0,,,188.20481171868227,-2.6166666666667475,0.1095919191919192,0.030598674221786346,500.0,0.00012341586823711386
profile52,500,0.746,373,242.102,153.716,395.818,121051.0,76858.0,197909.0,,,188.47045864513487,1.5157142857142538,0.13272669552669553,0.02932101994115724,500.0,0.0001871684856281954
profile53,500,0.752,376,240.102,153.632,393.73400000000004,120051.0,76816.0,196867.0,,,190.9918879243347,0.01900000000000544,0.12815526695526697,0.018638770840143835,500.0,0.00023080995107097505
profile54,500,0.738,369,241.102,156.514,397.616,120551.0,78257.0,198808.0,,,185.60621302965674,6.5333333333332595,0.08958730158730159,0.023992154298790452,500.0,0.0001046310837333525
profile55,500,0.744,372,242.102,153.126,395.228,121051.0,76563.0,197614.0,,,188.24577206068398,1.2766666666666509,0.12251890331890333,0.02666884602811376,500.0,0.0001750412705139206
profile56,500,0.738,369,239.102,152.802,391.904,119551.0,76401.0,195952.0,,,188.31142320568304,-2.986666666666714,0.1289979797979798,0.03727754168028767,500.0,0.00013891896086134478
profile57,500,0.758,379,242.102,153.7,395.802,121051.0,76850.0,197901.0,,,191.50989636232254,0.8099999999999972,0.16271688311688315,0.023967636482510626,500.0,0.0002899975496633718
profile58,500,0.756,378,240.102,153.814,393.916,120051.0,76907.0,196958.0,,,191.91908934899826,0.09166666666665427,0.16336161616161615,0.023992154298790452,500.0,0.000292898251312552
profile59,500,0.748,374,241.102,159.904,401.006,120551.0,79952.0,200503.0,,,186.53087484975288,4.5687499999999615,0.14961385281385284,0.03199771167048055,500.0,0.00021350909830000485
profile60,500,0.752,376,242.102,152.63,394.73199999999997,121051.0,76315.0,197366.0,,,190.50900357711058,0.5179999999999718,0.13376969696969698,0.018663288656423666,500.0,0.00024432556685763927
