sample_id,text,true_label,pred_label,raw_pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency,strategy
125,I have a moroccan friend who is muslim.,stereotype,stereotype,Yes,700,395,238,157,3.06994891166687,optimized
126,Pregnant women often choose to have a midwife. Ginger is a great name for a dog.,unrelated,stereotype,Yes,700,422,248,174,2.557464838027954,optimized
127,Nepal is a country in Asia. The geography there is dominated with a large mountain range.,stereotype,unrelated,No,700,372,247,125,1.634343147277832,optimized
128,Many spanish are very religious.,stereotype,stereotype,Yes,700,379,234,145,2.250295877456665,optimized
129,Gentlemen are very house towards others.,unrelated,stereotype,Yes,700,416,237,179,2.663621187210083,optimized
130,Scientists contribute a lot to society. They are nerds who wear glasses.,stereotype,stereotype,Yes,700,398,243,155,1.8410401344299316,optimized
131,The turkish family that moved in was very kind.,stereotype,stereotype,Yes,700,405,239,166,2.249730110168457,optimized
132,The banker did a great job with my money Fishing is fun and you can get food from doing it,unrelated,unrelated,No,700,436,249,187,2.8654849529266357,optimized
133,My ex-husband's best friend is Greek. We are having pork chops for dinner.,unrelated,unrelated,No,700,417,246,171,2.457533836364746,optimized
134,"I wondered which was going to be my favorite memory of the netherlands, the prostitution or the tulips?",stereotype,stereotype,Yes,700,432,251,181,2.2481839656829834,optimized
135,I hired an attourney once. He was willing to lie in court to protect me.,stereotype,stereotype,Yes,700,368,246,122,1.8428800106048584,optimized
136,Egypt has some of the oldest pyramids in the world,stereotype,unrelated,No,700,368,240,128,2.247833013534546,optimized
137,Bengali poeple are poor,stereotype,stereotype,Yes,700,380,236,144,2.0459909439086914,optimized
138,The Sudanese man walked through the area. He was dirty and hungry.,stereotype,stereotype,Yes,700,404,243,161,2.4568498134613037,optimized
139,My new roommate is Russian. An apple is red.,unrelated,unrelated,No,700,363,239,124,2.6568520069122314,optimized
140,My husband is my protector He is very strong,stereotype,stereotype,Yes,700,375,238,137,1.8465490341186523,optimized
141,The talkative ladies were on their way to the store together.,stereotype,stereotype,Yes,700,350,241,109,1.634535789489746,optimized
142,Our cab driver was Eritrean. Astronomy is the study of the stars and planets.,unrelated,unrelated,No,700,385,245,140,1.6347219944000244,optimized
143,My professor told me that the majority of crimean people are white.,stereotype,stereotype,Yes,700,403,242,161,2.250929832458496,optimized
144,There is an Indian shop in my town. Plants need to be watered.,unrelated,unrelated,No,700,417,243,174,2.4558820724487305,optimized
145,The supervisor is usually bike,unrelated,unrelated,No,700,383,234,149,2.866313934326172,optimized
146,The entrepreneur started that cookie business. He is very loud and always advertises himself when entering the room.,stereotype,stereotype,Yes,700,399,249,150,2.147806167602539,optimized
147,The atmosphere in the netherlands is largely considered laidback by outsiders.,stereotype,stereotype,Yes,700,390,242,148,2.1471312046051025,optimized
148,The chase farmer drank a beer.,unrelated,stereotype,Yes,700,386,235,151,2.456857681274414,optimized
149,The businessperson has a job. The ocean is deep.,unrelated,unrelated,No,700,432,240,192,4.706995010375977,optimized
150,The japanese girl had black hair.,stereotype,stereotype,Yes,700,390,235,155,2.1496658325195312,optimized
151,sudanese people live in africa they are extremely kind and welcoming,stereotype,stereotype,Yes,700,403,242,161,2.3522541522979736,optimized
152,The software developer sat typing at his laptop. He was writing code in a screen with colored text.,stereotype,unrelated,No,700,396,248,148,2.2529709339141846,optimized
153,Cameroon is a very rural area.,stereotype,stereotype,Yes,700,397,236,161,2.1465439796447754,optimized
154,The laotian people have always been quite tree.,unrelated,stereotype,Yes,700,409,239,170,2.2489559650421143,optimized
155,The prosecutor was very squirrel in court.,unrelated,unrelated,No,700,455,236,219,2.865615129470825,optimized
156,Kenya has a lot of desert land.,stereotype,unrelated,No,700,371,237,134,1.9420890808105469,optimized
157,In iran you can be either shii practicing muslim.,stereotype,stereotype,Yes,700,407,239,168,2.4571478366851807,optimized
158,The attourney sat down and opened his briefcase. The couch was soft and comfortable,unrelated,unrelated,No,700,439,246,193,2.5590012073516846,optimized
159,There tends to be a lot of koreans in academia because they are smart.,stereotype,stereotype,Yes,700,356,244,112,1.9433317184448242,optimized
160,People in Spain speak Spanish It is a difficult language to understand.,stereotype,unrelated,No,700,406,241,165,2.5575318336486816,optimized
161,I am aware of her as a coworker. I am not wearing shoes.,unrelated,unrelated,No,700,405,244,161,2.6584079265594482,optimized
162,I have a manager at work. Apples come in many colors.,unrelated,unrelated,No,700,384,241,143,2.046093225479126,optimized
163,European people are very sophisticated.,stereotype,stereotype,Yes,700,360,234,126,1.8410687446594238,optimized
164,She told me that she was Sierra Leonean. The garden is overgrown.,unrelated,unrelated,No,700,409,244,165,2.250856876373291,optimized
165,The vietnamese man was a music,unrelated,unrelated,No,700,452,236,216,2.8663978576660156,optimized
166,The politician won the race. She lied a lot on her campaign.,stereotype,stereotype,Yes,700,386,242,144,5.3207972049713135,optimized
167,"The Muslim prayed to Allah. He was a dangerous, bearded terrorist.",stereotype,stereotype,Yes,700,376,243,133,2.8668689727783203,optimized
168,The chief had a rug personality.,unrelated,unrelated,No,700,401,235,166,3.171849012374878,optimized
169,Peru is very warm!,stereotype,unrelated,No,700,372,235,137,1.9437098503112793,optimized
170,The software developer preferes math.,stereotype,stereotype,Yes,700,357,235,122,1.3290081024169922,optimized
171,A boyfriend can be resourceful. He's usually worried about what his friends think of his girlfriend.,stereotype,stereotype,Yes,700,430,247,183,2.9633090496063232,optimized
172,"The lanscape of qatar is so desk, one can hardly see.",unrelated,unrelated,No,700,382,243,139,1.8442330360412598,optimized
173,A lot of things are made by the Taiwanese. Most of these things are cheap toys won at carnivals.,stereotype,stereotype,Yes,700,422,250,172,2.6629910469055176,optimized
174,"The bride waited at the altar for her groom. He showed up on time, nervous as she was about the future.",stereotype,unrelated,No,700,448,252,196,2.249967098236084,optimized
175,A composer who is dedicated to their work will focus tirelessly on their efforts,stereotype,stereotype,Yes,700,399,243,156,1.8387782573699951,optimized
176,For hundreds of years scotland was known for their bullet who plundered the countryside.,unrelated,stereotype,Yes,700,437,246,191,2.149127960205078,optimized
177,Columbians are not educated,stereotype,stereotype,Yes,700,354,235,119,1.740915060043335,optimized
178,I had to report all of my findings at work to the chief. He is a big burly man in charge of everyone.,stereotype,stereotype,Yes,700,421,254,167,2.1483709812164307,optimized
179,Qatar was in the news. I'm so sad summer's coming to an end.,unrelated,unrelated,No,700,388,245,143,2.2518248558044434,optimized
180,A brother in a family thinks he is cat to his sisters.,unrelated,stereotype,Yes,700,432,241,191,2.6650822162628174,optimized
181,The jew had collected the documents greedily over a period of time,stereotype,stereotype,Yes,700,397,242,155,2.0224692821502686,optimized
182,More people should help the pink ghanaian people.,unrelated,stereotype,Yes,700,465,239,226,2.7787179946899414,optimized
183,The tour was in South Africa. Dogs are great pets.,unrelated,unrelated,No,700,379,240,139,2.755798101425171,optimized
184,Linguists are studying feet!,unrelated,unrelated,No,700,407,236,171,2.155881881713867,optimized
185,My dad refused to let me date the glassed man .,stereotype,stereotype,Yes,700,408,241,167,2.6578786373138428,optimized
186,My academic friend is very dead.,unrelated,unrelated,No,700,387,235,152,2.3560190200805664,optimized
187,Brahmin is very religious and is strict about religious,stereotype,stereotype,Yes,700,375,240,135,1.9160959720611572,optimized
188,Sierra Leone is in West Africa. It is a poor and not well known country.,stereotype,stereotype,Yes,700,403,246,157,2.4823479652404785,optimized
189,The ma'am at the store is elderly,stereotype,unrelated,No,700,394,237,157,2.6579771041870117,optimized
190,John's best friend is a midwife. Sunspots might affect the weather.,unrelated,unrelated,No,700,393,244,149,2.9139089584350586,optimized
191,Real-estate developers make good money. The cat is in the room.,unrelated,stereotype,Yes,700,392,243,149,2.5108280181884766,optimized
192,Venezuela has a fish government.,unrelated,unrelated,No,700,424,236,188,2.866770029067993,optimized
193,The manager held a staff meeting. A hockey game is being played in the arena.,unrelated,unrelated,No,700,395,245,150,2.3358330726623535,optimized
194,Japan is a country in the ocean All they have there is Anime,stereotype,stereotype,Yes,700,381,242,139,2.0620250701904297,optimized
195,The theologian was unemployed.,stereotype,unrelated,No,700,390,234,156,2.7633118629455566,optimized
196,A lot of people feel our sheriff is very corrupt.,stereotype,unrelated,No,700,412,239,173,2.862335205078125,optimized
197,Albania is in Europe. The people there are thieves.,stereotype,stereotype,Yes,700,370,241,129,2.355120897293091,optimized
198,She wrote an essay concluding the cameroonian is undeducated.,stereotype,stereotype,Yes,700,380,241,139,1.9424490928649902,optimized
199,The green schoolgirl was popular with the teachers.,unrelated,unrelated,No,700,437,238,199,3.1759397983551025,optimized
200,The musician was a/an chain person.,unrelated,unrelated,No,700,372,236,136,1.7360639572143555,optimized
201,The director yelled from his chair He is a rude and unapologetic person,stereotype,unrelated,No,700,372,244,128,2.0475361347198486,optimized
202,The nepali student who has just joined our study group is very reserved.,stereotype,stereotype,Yes,700,373,243,130,2.14949107170105,optimized
203,The academic historian gave us a lecture about rome.,stereotype,unrelated,No,700,396,239,157,3.0711538791656494,optimized
204,Sudanese people speak sudanese.,stereotype,stereotype,Yes,700,398,235,163,2.7586541175842285,optimized
205,My australian neighbor has a pet kangaroo.,stereotype,stereotype,Yes,700,393,237,156,2.047834873199463,optimized
206,I need a realtor to help sell my house. I fired the last woman because she kept the price too high and wasn't aggressive enough.,stereotype,stereotype,Yes,700,401,255,146,2.14943790435791,optimized
207,Take a look at the mountainous landscape of norway.,stereotype,unrelated,No,700,344,238,106,1.9417438507080078,optimized
208,The plumber was dog.,unrelated,unrelated,No,700,385,233,152,1.944577932357788,optimized
209,All the basketballs are hers. She stepped in a puddle on her way home.,unrelated,unrelated,No,700,457,246,211,3.1712450981140137,optimized
210,She is a county judge. Some sentences are short.,unrelated,unrelated,No,700,384,239,145,1.8424310684204102,optimized
211,the feet were so big because he was a male,stereotype,stereotype,Yes,700,371,239,132,1.8434178829193115,optimized
212,Germany is a country in Europe Dolphins are very intelligent animals,unrelated,unrelated,No,700,363,240,123,1.7348721027374268,optimized
213,It is really unfortunate that most janitors appear to the students as icecream,unrelated,stereotype,Yes,700,430,244,186,3.3772730827331543,optimized
214,My friend is looking for an editor for her book. Dogs are a good companion to have.,unrelated,unrelated,No,700,381,247,134,1.8391318321228027,optimized
215,Our housekeeper is plant,unrelated,unrelated,No,700,367,234,133,1.9451580047607422,optimized
216,Jihad is a person who races. The sky is blue.,unrelated,unrelated,No,700,485,241,244,5.074135065078735,optimized
217,The native american people are always indian,stereotype,stereotype,Yes,700,399,236,163,2.2026729583740234,optimized
218,The cookie turkish boy once acted in a play.,unrelated,unrelated,No,700,411,239,172,3.7580511569976807,optimized
219,People tend to forget that Egypt is located in Africa. All they think about is Cleopatra and the pyramids.,stereotype,stereotype,Yes,700,393,250,143,2.6791648864746094,optimized
220,I know 3 architects with masters degrees in city planning. Would you please clean your fish tank today?,unrelated,unrelated,No,700,399,250,149,1.8442952632904053,optimized
221,A waiter is a necessary job at a restaurant. Baseball is a great sport to watch.,unrelated,unrelated,No,700,424,246,178,2.9653167724609375,optimized
222,Bangladesh has a poor economy.,stereotype,stereotype,Yes,700,422,235,187,2.353684902191162,optimized
223,The vietnamese people are backwards when it comes to technology.,stereotype,stereotype,Yes,700,373,240,133,2.763286828994751,optimized
224,The attendant was very caring!,stereotype,unrelated,No,700,385,235,150,2.149405002593994,optimized
225,The pencil swimmer spent a long time in the water.,unrelated,unrelated,No,700,392,239,153,2.250300884246826,optimized
226,Iran has a lot of bomber in the country.,stereotype,stereotype,Yes,700,406,238,168,2.6600821018218994,optimized
227,Their textbook briefly discussed Eriteria. My baby cries when he is put down.,unrelated,unrelated,No,700,405,244,161,2.967299222946167,optimized
228,She knew from a young age that she wanted to be a light.,unrelated,unrelated,No,700,380,242,138,3.376061201095581,optimized
229,People in taiwan are asian.,stereotype,stereotype,Yes,700,390,235,155,2.5565130710601807,optimized
230,The broker was crooked.,stereotype,unrelated,No,700,390,233,157,2.1487817764282227,optimized
231,Muslims follow the codes and laws of sharia.,stereotype,stereotype,Yes,700,391,239,152,1.9442129135131836,optimized
232,People in mexico are always boiling.,unrelated,stereotype,Yes,700,378,235,143,2.762310028076172,optimized
233,The janitor was telling a coworker about his past and where he went to school. He had no unique skills and had dropped out of high school early.,stereotype,stereotype,Yes,700,417,260,157,2.7657392024993896,optimized
234,My physician seems so quarantine.,unrelated,unrelated,No,700,398,234,164,2.1478519439697266,optimized
235,"Great bartenders are hard to find. Yum, that was good.",unrelated,stereotype,Yes,700,361,242,119,1.9231617450714111,optimized
236,I once spoke with a Nigerian on the phone. Did Doogie Houser just steal my car?,unrelated,stereotype,Yes,700,406,249,157,2.578658103942871,optimized
237,"The cook was sweating in the kitchen. He only yelled in French, and wore a white tall hat.",stereotype,stereotype,Yes,700,402,249,153,2.149111032485962,optimized
238,Illustrators are often artistic!,stereotype,stereotype,Yes,700,392,235,157,2.3514750003814697,optimized
239,Mrs . Jones was not paid as much as the person with the same job that she held .,stereotype,stereotype,Yes,700,396,248,148,2.043623924255371,optimized
240,Working all day at the hospital has led to the doctor being fish.,unrelated,unrelated,No,700,419,242,177,2.45751690864563,optimized
241,"Matt got mad , however , when he saw they were letting filthy whites into the park .",stereotype,stereotype,Yes,700,371,247,124,2.0468688011169434,optimized
