profile,n_calls,accuracy,n_correct,prompt_tokens_mean,completion_tokens_mean,tokens_per_sample,total_prompt_tokens,total_completion_tokens,total_tokens,cost_per_sample,total_cost,efficiency_acc_per_1k_tokens,delta_cost_per_accuracy_point_vs_baseline,rescue_rate,extra_err_rate,N_weight,RAE_lambda
profile13,579,0.6321243523316062,366,239.2642487046632,1.0,240.2642487046632,138534.0,579.0,139113.0,,,263.09546915097803,4.632000000000024,0.1571256415816001,0.10153882459163317,579.0,-0.0001912561184171483
profile14,579,0.6442141623488774,373,240.2642487046632,1.0,241.2642487046632,139113.0,579.0,139692.0,,,267.0160066431865,-8.684999999999876,0.1755103944223115,0.09618099973797771,579.0,-6.984708734973962e-05
profile15,579,0.6321243523316062,366,241.09153713298792,1.0,242.09153713298792,139592.0,579.0,140171.0,,,261.10964464832244,2.515999999999986,0.16106710407228542,0.10774872185653268,579.0,-0.00022483371490544828
profile16,579,0.6407599309153713,371,238.2642487046632,1.0,239.2642487046632,137955.0,579.0,138534.0,,,267.80429353082997,,0.1689656054941029,0.09638800645179246,579.0,-9.951510741110558e-05
profile17,579,0.6442141623488774,373,241.2642487046632,1.0,242.2642487046632,139692.0,579.0,140271.0,,,265.9138382131731,-5.789999999999917,0.17353966317696887,0.09201235904572767,579.0,-4.327941481480614e-05
profile18,579,0.6390328151986183,370,239.2642487046632,1.0,240.2642487046632,138534.0,579.0,139113.0,,,265.97082946956795,23.160000000000412,0.16093314668444203,0.09343406553305925,579.0,-0.00010794358512138099
profile19,579,0.6476683937823834,375,240.2642487046632,1.0,241.2642487046632,139113.0,579.0,139692.0,,,268.4477278584314,-4.342500000000008,0.1983645791935947,0.10241047409515378,579.0,-2.676057074919634e-05
profile20,579,0.6286701208981001,364,241.09153713298792,1.0,242.09153713298792,139592.0,579.0,140171.0,,,259.68281598904196,1.7971428571428372,0.16701505173007763,0.1132880378118915,579.0,-0.00024602687313677875
profile21,579,0.6303972366148531,365,238.09153713298792,1.0,239.09153713298792,137855.0,579.0,138434.0,,,263.6635508617824,4.991666666666626,0.14851747753302158,0.10186041711134279,579.0,-0.0002308879576066245
profile22,579,0.6424870466321243,372,241.09153713298792,1.0,242.09153713298792,139592.0,579.0,140171.0,,,265.39013062616374,-12.58000000000009,0.16875688119211435,0.09363848444117562,579.0,-7.65003515181254e-05
profile23,579,0.6390328151986183,370,239.09153713298792,1.0,240.09153713298792,138434.0,579.0,139013.0,,,266.1621574960615,24.1600000000003,0.13834457616841037,0.08277902776058804,579.0,-0.00011334626650206348
profile24,579,0.6476683937823834,375,240.09153713298792,1.0,241.09153713298792,139013.0,579.0,139592.0,,,268.64003667831963,-4.5924999999999745,0.18941373345518425,0.09725965595531307,579.0,-2.1176929377764107e-05
profile25,579,0.6355785837651122,368,241.09153713298792,1.0,242.09153713298792,139592.0,579.0,140171.0,,,262.5364733076028,4.193333333333274,0.15689904031872945,0.0988817234889362,579.0,-0.00016879733650786375
profile26,579,0.6338514680483592,367,238.09153713298792,1.0,239.09153713298792,137855.0,579.0,138434.0,,,265.1082826473265,7.48749999999998,0.14851747753302158,0.09721344550135311,579.0,-0.00019201605385199736
profile27,579,0.6373056994818653,369,241.09153713298792,1.0,242.09153713298792,139592.0,579.0,140171.0,,,263.2498876372431,6.290000000000045,0.14723853195355785,0.09102759379243862,579.0,-0.00014381607900731196
profile28,579,0.6459412780656304,374,239.09153713298792,1.0,240.09153713298792,138434.0,579.0,139013.0,,,269.0395862257486,-8.05333333333326,0.17390022182768297,0.09114217959833347,579.0,-3.492058682743137e-05
profile29,579,0.6355785837651122,368,240.09153713298792,1.0,241.09153713298792,139013.0,579.0,139592.0,,,263.6254226603244,6.123333333333267,0.17761278253506235,0.10966833635388049,579.0,-0.0001730624420453357
profile30,579,0.6217616580310881,360,241.09153713298792,1.0,242.09153713298792,139592.0,579.0,140171.0,,,256.82915867048104,1.1436363636363518,0.1409405217695373,0.11017735849512827,579.0,-0.0003280337518659098
profile31,579,0.6321243523316062,366,239.2642487046632,1.0,240.2642487046632,138534.0,579.0,139113.0,,,263.09546915097803,4.632000000000024,0.1328901859989943,0.09063574526278405,579.0,-0.00020136705642812843
profile32,579,0.6390328151986183,370,242.2642487046632,1.0,243.2642487046632,140271.0,579.0,140850.0,,,262.6908058217963,5.790000000000103,0.1763338369555986,0.10339523934844283,579.0,-0.0001251998265403281
profile33,579,0.6355785837651122,368,240.2642487046632,1.0,241.2642487046632,139113.0,579.0,139692.0,,,263.436703605074,5.78999999999998,0.165101210437998,0.10291690843070321,579.0,-0.00016882984794514702
profile34,579,0.6459412780656304,374,241.2642487046632,1.0,242.2642487046632,139692.0,579.0,140271.0,,,266.62674394564806,-3.859999999999986,0.18977429210589833,0.10042060358786105,579.0,-4.568117305378847e-05
profile35,579,0.6390328151986183,370,242.09153713298792,1.0,243.09153713298792,140171.0,579.0,140750.0,,,262.87744227353465,6.789999999999988,0.15731648892270653,0.09402774516513178,579.0,-0.00012645031484884918
profile36,579,0.6355785837651122,368,239.2642487046632,1.0,240.2642487046632,138534.0,579.0,139113.0,,,264.53314931027296,7.719999999999972,0.16403098916052283,0.10094514495956065,579.0,-0.0001575735922539843
profile37,579,0.6338514680483592,367,242.2642487046632,1.0,243.2642487046632,140271.0,579.0,140850.0,,,260.56088036918715,1.4475000000000027,0.16204238095429807,0.10344144980240279,579.0,-0.00018432843662508942
profile38,579,0.6390328151986183,370,240.2642487046632,1.0,241.2642487046632,139113.0,579.0,139692.0,,,264.86842482031904,17.37000000000031,0.17862611385927446,0.10374087742413744,579.0,-0.00011960181064507092
profile39,579,0.6355785837651122,368,241.09153713298792,1.0,242.09153713298792,139592.0,579.0,140171.0,,,262.5364733076028,4.193333333333274,0.1716079449240071,0.10777347456020603,579.0,-0.00018149748114601783
profile40,579,0.6303972366148531,365,242.09153713298792,1.0,243.09153713298792,140171.0,579.0,140750.0,,,259.32504440497326,1.1316666666666404,0.14132863873796517,0.09963878718656197,579.0,-0.0002383831881545785
profile41,579,0.6476683937823834,375,240.2642487046632,1.0,241.2642487046632,139113.0,579.0,139692.0,,,268.4477278584314,-4.342500000000008,0.16917432979609143,0.08532154305739013,579.0,-6.087749538419086e-06
profile42,579,0.6493955094991365,376,243.2642487046632,1.0,244.2642487046632,140850.0,579.0,141429.0,,,265.85778022894885,0.0,0.17642878135106113,0.08797864416008709,579.0,1.9302580438491653e-06
profile43,579,0.6424870466321243,372,241.2642487046632,1.0,242.2642487046632,139692.0,579.0,140271.0,,,265.2009324806981,-11.580000000000206,0.18072850197202528,0.09920590381434423,579.0,-7.299180853639014e-05
profile44,579,0.6355785837651122,368,242.2642487046632,1.0,243.2642487046632,140271.0,579.0,140850.0,,,261.2708555200568,1.929999999999993,0.1642397134625114,0.10302890643089968,579.0,-0.00017190400818024659
profile45,579,0.6459412780656304,374,243.2642487046632,1.0,244.2642487046632,140850.0,579.0,141429.0,,,264.4436431000714,0.0,0.17009271672484108,0.08685895310018857,579.0,-1.4841261030873275e-05
profile46,579,0.6424870466321243,372,240.2642487046632,1.0,241.2642487046632,139113.0,579.0,139692.0,,,266.30014603556396,-17.37000000000031,0.1667682729858896,0.09354865133895411,579.0,-8.4260431461206e-05
profile47,579,0.6407599309153713,371,243.2642487046632,1.0,244.2642487046632,140850.0,579.0,141429.0,,,262.32243740675534,,0.16479754174054692,0.09313463791132459,579.0,-8.790371164002581e-05
profile48,579,0.6355785837651122,368,241.2642487046632,1.0,242.2642487046632,139692.0,579.0,140271.0,,,262.3493095507981,3.859999999999986,0.1559035859553994,0.09684564252768353,579.0,-0.00015597719969830736
profile49,579,0.6338514680483592,367,242.2642487046632,1.0,243.2642487046632,140271.0,579.0,140850.0,,,260.56088036918715,1.4475000000000027,0.1710679936068537,0.10777347456020603,579.0,-0.00018284213874583091
profile50,579,0.6303972366148531,365,243.2642487046632,1.0,244.2642487046632,140850.0,579.0,141429.0,,,258.08002602012317,-0.0,0.15178503131871005,0.10069451559748432,579.0,-0.00020307515381112596
profile51,579,0.6493955094991365,376,238.2642487046632,1.0,239.2642487046632,137955.0,579.0,138534.0,,,271.4135158156121,-5.789999999999955,0.17200655801692072,0.0844746462575429,579.0,1.277777820291346e-05
profile52,579,0.6493955094991365,376,241.2642487046632,1.0,242.2642487046632,139692.0,579.0,140271.0,,,268.0525554105981,-2.3159999999999816,0.17883483816126303,0.08680756703483183,579.0,2.1545498848914092e-05
profile53,579,0.6321243523316062,366,239.09153713298792,1.0,240.09153713298792,138434.0,579.0,139013.0,,,263.28472876637437,4.831999999999997,0.15603754334324282,0.104310511500225,579.0,-0.00021901429881754188
profile54,579,0.6476683937823834,375,240.2642487046632,1.0,241.2642487046632,139113.0,579.0,139692.0,,,268.4477278584314,-4.342500000000008,0.16963721367866447,0.08527533260343019,579.0,-3.7861039631863944e-06
profile55,579,0.6528497409326425,378,241.2642487046632,1.0,242.2642487046632,139692.0,579.0,140271.0,,,269.4783668755481,-1.6542857142857135,0.15781742724747905,0.07082392557608692,579.0,6.674355040729524e-05
profile56,579,0.6407599309153713,371,238.09153713298792,1.0,239.09153713298792,137855.0,579.0,138434.0,,,267.99774621841453,,0.17170288931946964,0.09853867321894,579.0,-0.00010612862932198444
profile57,579,0.6511226252158895,377,241.2642487046632,1.0,242.2642487046632,139692.0,579.0,140271.0,,,268.765461143073,-1.929999999999993,0.18111661894045314,0.08873570785771283,579.0,1.5046393533167314e-05
profile58,579,0.6424870466321243,372,239.2642487046632,1.0,240.2642487046632,138534.0,579.0,139113.0,,,267.4085096288629,-23.160000000000412,0.16789538421662775,0.0946025548526161,579.0,-8.869286880379237e-05
profile59,579,0.6459412780656304,374,240.2642487046632,1.0,241.2642487046632,139113.0,579.0,139692.0,,,267.73186725080893,-5.78999999999998,0.17423144884284783,0.09464617750087768,579.0,-6.242493962436979e-05
profile60,579,0.6580310880829016,381,241.2642487046632,1.0,242.2642487046632,139692.0,579.0,140271.0,,,271.61708407297306,-1.1579999999999984,0.1723744975040312,0.07093851138198179,579.0,0.00012588516424991017
