profile,n_calls,accuracy,n_correct,prompt_tokens_mean,completion_tokens_mean,tokens_per_sample,total_prompt_tokens,total_completion_tokens,total_tokens,cost_per_sample,total_cost,efficiency_acc_per_1k_tokens,delta_cost_per_accuracy_point_vs_baseline,rescue_rate,extra_err_rate,N_weight,RAE_lambda
profile18,500,0.704,352,513.76,1.0,514.76,256880.0,500.0,257380.0,,,136.76276322946615,-14.999999999999988,0.07434761321909424,0.025367195767195767,500.0,4.58722932720155e-05
profile19,500,0.712,356,514.76,1.0,515.76,257380.0,500.0,257880.0,,,138.04870482394912,-4.166666666666663,0.12070296205630354,0.02981058201058201,500.0,0.00011843066161613837
profile20,500,0.708,354,515.76,1.0,516.76,257880.0,500.0,258380.0,,,137.00750832107747,-4.999999999999996,0.11056587515299877,0.03342965822965823,500.0,8.457806078969408e-05
profile21,500,0.716,358,512.76,1.0,513.76,256380.0,500.0,256880.0,,,139.36468389909683,-4.3749999999999964,0.1142819094247246,0.023444473044473047,500.0,0.00013117596413846644
profile22,500,0.71,355,515.76,1.0,516.76,257880.0,500.0,258380.0,,,137.39453518074154,-3.9999999999999964,0.12791794369645043,0.036334420134420134,500.0,0.00010691443499421426
profile23,500,0.716,358,513.76,1.0,514.76,256880.0,500.0,257380.0,,,139.09394669360478,-3.749999999999997,0.10600283965728273,0.01953015873015873,500.0,0.0001300460839944154
profile24,500,0.706,353,514.76,1.0,515.76,257380.0,500.0,257880.0,,,136.88537304172482,-8.333333333333327,0.08634271725826193,0.025071957671957672,500.0,7.018536124233477e-05
profile25,500,0.716,358,515.76,1.0,516.76,257880.0,500.0,258380.0,,,138.5556157597337,-2.499999999999998,0.12898203182374537,0.028423309023309022,500.0,0.00013959171332364605
profile26,500,0.724,362,512.76,1.0,513.76,256380.0,500.0,256880.0,,,140.921831205232,-2.9166666666666643,0.12712401468788248,0.016893121693121693,500.0,0.00018167582392875873
profile27,500,0.716,358,515.76,1.0,516.76,257880.0,500.0,258380.0,,,138.5556157597337,-2.499999999999998,0.1192419094247246,0.02551854711854712,500.0,0.00013198547718018105
profile28,500,0.72,360,513.76,1.0,514.76,256880.0,500.0,257380.0,,,139.87100784831765,-2.9999999999999973,0.10910482252141983,0.016625396825396828,500.0,0.00014735804815958151
profile29,500,0.712,356,514.76,1.0,515.76,257380.0,500.0,257880.0,,,138.04870482394912,-4.166666666666663,0.10600283965728273,0.024804232804232804,500.0,0.00010934227944938949
profile30,500,0.712,356,515.76,1.0,516.76,257880.0,500.0,258380.0,,,137.78156204040562,-3.3333333333333304,0.11096283965728272,0.028155584155584158,500.0,0.00010575832368239493
profile31,500,0.718,359,513.76,1.0,514.76,256880.0,500.0,257380.0,,,139.48247727096123,-3.3333333333333304,0.12712401468788248,0.026232861432861434,500.0,0.0001450351461305455
profile32,500,0.72,360,516.76,1.0,517.76,258380.0,500.0,258880.0,,,139.06056860321382,-1.4999999999999987,0.16644425948592412,0.04022122122122122,500.0,0.0001661036330413351
profile33,500,0.71,355,514.76,1.0,515.76,257380.0,500.0,257880.0,,,137.66092756320768,-4.999999999999996,0.1142819094247246,0.03150693550693551,500.0,9.940289749273614e-05
profile34,500,0.712,356,515.76,1.0,516.76,257880.0,500.0,258380.0,,,137.78156204040562,-3.3333333333333304,0.13540308445532434,0.036781009581009584,500.0,0.00011967076649374018
profile35,500,0.71,355,516.76,1.0,517.76,258380.0,500.0,258880.0,,,137.1291718170581,-2.9999999999999973,0.1585621542227662,0.051332332332332344,500.0,0.00010796023168669175
profile36,500,0.71,355,513.76,1.0,514.76,256880.0,500.0,257380.0,,,137.92835496153546,-5.999999999999995,0.1142819094247246,0.031774660374660375,500.0,9.855580984420673e-05
profile37,500,0.712,356,516.76,1.0,517.76,258380.0,500.0,258880.0,,,137.51545117428927,-2.499999999999998,0.16024029375764992,0.044959845559845564,500.0,0.00013581698593548901
profile38,500,0.706,353,514.76,1.0,515.76,257380.0,500.0,257880.0,,,136.88537304172482,-8.333333333333327,0.12070296205630354,0.04022122122122122,500.0,7.806057005944838e-05
profile39,500,0.71,355,515.76,1.0,516.76,257880.0,500.0,258380.0,,,137.39453518074154,-3.9999999999999964,0.13890203182374541,0.043125983125983126,500.0,0.00010188494769676284
profile40,500,0.716,358,516.76,1.0,517.76,258380.0,500.0,258880.0,,,138.28800988875153,-1.8749999999999984,0.15214110159118727,0.040811697411697406,500.0,0.0001361976722183878
profile41,500,0.722,361,514.76,1.0,515.76,257380.0,500.0,257880.0,,,139.98759112765626,-2.2727272727272707,0.11242389228886168,0.014256084656084656,500.0,0.00016269529039997745
profile42,500,0.712,356,517.76,1.0,518.76,258880.0,500.0,259380.0,,,137.25036625799984,-1.6666666666666652,0.1273038922888617,0.03743283283283284,500.0,0.00010108378946564117
profile43,500,0.732,366,512.894,1.0,513.894,256447.0,500.0,256947.0,,,142.4418265245362,-2.1456249999999937,0.1594091554467564,0.023149234949234952,500.0,0.00022010509083251898
profile44,500,0.726,363,513.894,1.0,514.894,256947.0,500.0,257447.0,,,140.99989512404494,-2.2561538461538384,0.14267113831089354,0.022613785213785213,500.0,0.00018924976380249744
profile45,500,0.716,358,514.894,1.0,515.894,257447.0,500.0,257947.0,,,138.7882006768832,-3.0412499999999882,0.14948915544675642,0.04078418418418418,500.0,0.00013165647803306118
profile46,500,0.706,353,511.894,1.0,512.894,255947.0,500.0,256447.0,,,137.65027471563323,-13.109999999999964,0.11637287637698898,0.04315349635349635,500.0,5.862007290004617e-05
profile47,500,0.71,355,514.894,1.0,515.894,257447.0,500.0,257947.0,,,137.62517106227247,-4.865999999999981,0.13022599755201958,0.04078418418418418,500.0,9.431710619555803e-05
profile48,500,0.712,356,512.894,1.0,513.894,256447.0,500.0,256947.0,,,138.54997334080568,-5.72166666666665,0.12194692778457772,0.034232832832832835,500.0,0.00010407061012370653
profile49,500,0.724,362,513.894,1.0,514.894,256947.0,500.0,257447.0,,,140.61146566089332,-2.4441666666666584,0.14802810281517748,0.027976719576719575,500.0,0.0001788225608799837
profile50,500,0.722,361,514.894,1.0,515.894,257447.0,500.0,257947.0,,,139.951230291494,-2.211818181818173,0.1378910159118727,0.028423309023309022,500.0,0.00015709505802597947
profile51,500,0.732,366,509.894,1.0,510.894,254947.0,500.0,255447.0,,,143.27825341460266,-3.083124999999993,0.16768822521419827,0.024268783068783068,500.0,0.00023321992248222164
profile52,500,0.722,361,512.894,1.0,513.894,256447.0,500.0,256947.0,,,140.49589993267094,-3.1209090909090813,0.1714042594859241,0.039506906906906905,500.0,0.00017978502506764098
profile53,500,0.726,363,510.894,1.0,511.894,255447.0,500.0,255947.0,,,141.8262374632248,-3.4099999999999913,0.1596262423500612,0.028423309023309022,500.0,0.00020078302207770195
profile54,500,0.728,364,511.894,1.0,512.894,255947.0,500.0,256447.0,,,141.9396600467153,-2.8092857142857066,0.15980611995104038,0.028155584155584158,500.0,0.00020178623972959728
profile55,500,0.718,359,512.894,1.0,513.894,256447.0,500.0,256947.0,,,139.71752929592483,-3.8144444444444328,0.1596262423500612,0.04006986986986988,500.0,0.00015467489912379098
profile56,500,0.72,360,509.894,1.0,510.894,254947.0,500.0,255447.0,,,140.92942958813373,-4.932999999999988,0.13664705018359855,0.027708994708994707,500.0,0.00015899396110662705
profile57,500,0.726,363,512.894,1.0,513.894,256447.0,500.0,256947.0,,,141.274270569417,-2.640769230769223,0.17968332925336597,0.036602145002145,500.0,0.00020720039395104043
profile58,500,0.716,358,510.894,1.0,511.894,255447.0,500.0,255947.0,,,139.87270802158258,-5.541249999999986,0.13850506731946144,0.0336973830973831,500.0,0.00013891606685113565
profile59,500,0.722,361,511.894,1.0,512.894,255947.0,500.0,256447.0,,,140.7698276836929,-3.5754545454545354,0.16312518971848225,0.03618306878306878,500.0,0.00017695479407508116
profile60,500,0.726,363,512.894,1.0,513.894,256447.0,500.0,256947.0,,,141.274270569417,-2.640769230769223,0.13186692778457773,0.0197978835978836,500.0,0.0001795529050520351
