profile,n_calls,accuracy,n_correct,prompt_tokens_mean,completion_tokens_mean,tokens_per_sample,total_prompt_tokens,total_completion_tokens,total_tokens,cost_per_sample,total_cost,efficiency_acc_per_1k_tokens,delta_cost_per_accuracy_point_vs_baseline,rescue_rate,extra_err_rate,N_weight,RAE_lambda
profile14,500,0.74,370,241.102,153.984,395.086,120551.0,76992.0,197543.0,,,187.3009926952613,1.5650000000000106,0.11317748917748917,0.029915794605134872,500.0,0.00013502351378489601
profile15,500,0.736,368,242.102,149.366,391.468,121051.0,74683.0,195734.0,,,188.0102588206443,-5.914999999999958,0.1378759018759019,0.043643353916152094,500.0,0.00012922944926174734
profile16,500,0.74,370,239.102,153.306,392.408,119551.0,76653.0,196204.0,,,188.5792338586369,-1.782499999999983,0.11747763347763346,0.029915794605134872,500.0,0.0001469033359854124
profile17,500,0.732,366,242.102,152.466,394.568,121051.0,76233.0,197284.0,,,185.5193528111758,,0.11284271284271284,0.04086873578160546,500.0,7.883366436077414e-05
profile18,500,0.728,364,240.102,152.488,392.59000000000003,120051.0,76244.0,196295.0,,,185.43518683613945,3.1099999999999257,0.1191919191919192,0.046586382840428986,500.0,6.627564000881638e-05
profile19,500,0.74,370,241.102,156.638,397.74,120551.0,78319.0,198870.0,,,186.05118921908783,4.882500000000003,0.1540981240981241,0.04404722131946701,500.0,0.00016594680308540773
profile20,500,0.742,371,242.102,150.794,392.896,121051.0,75397.0,196448.0,,,188.85404789053592,-0.9379999999999873,0.1435122655122655,0.038004192395190116,500.0,0.00017181106634296423
profile21,500,0.73,365,239.102,149.982,389.084,119551.0,74991.0,194542.0,,,187.62015400273464,23.74999999999998,0.08814430014430014,0.034904192395190124,500.0,4.712585291073364e-05
profile22,500,0.744,372,242.102,153.074,395.17600000000004,121051.0,76537.0,197588.0,,,188.27054274551085,1.118333333333367,0.14662337662337663,0.0374433539161521,500.0,0.00018153093505443758
profile23,500,0.738,369,240.102,150.966,391.068,120051.0,75483.0,195534.0,,,188.7139832458805,-4.610000000000029,0.11138239538239537,0.032690412739681506,500.0,0.00011763061642229066
profile24,500,0.736,368,241.102,155.86,396.962,120551.0,77930.0,198481.0,,,185.4081750898071,7.819999999999958,0.09376334776334776,0.026815794605134873,500.0,0.00010109722984335531
profile25,500,0.726,363,242.102,151.764,393.866,121051.0,75882.0,196933.0,,,184.32664916494443,-0.05333333333330373,0.08885714285714286,0.037521839454013654,500.0,3.50714810344522e-05
profile26,500,0.742,371,239.102,153.944,393.046,119551.0,76972.0,196523.0,,,188.78197462892385,-0.7880000000000102,0.13967099567099567,0.0343433539161521,500.0,0.00018060045856894987
profile27,500,0.738,369,242.102,154.64,396.74199999999996,121051.0,77320.0,198371.0,,,186.01509293193058,4.846666666666593,0.13894083694083692,0.040217972050698735,500.0,0.00014746332084689663
profile28,500,0.74,370,240.102,152.97,393.072,120051.0,76485.0,196536.0,,,188.26067488907884,-0.9524999999999997,0.13434920634920636,0.03538654533636659,500.0,0.000161741654649716
profile29,500,0.74,370,241.102,157.594,398.696,120551.0,78797.0,199348.0,,,185.60507253646887,6.077500000000024,0.1509062049062049,0.04006100097497563,500.0,0.00017753928546123776
profile30,500,0.746,373,242.102,150.852,392.954,121051.0,75426.0,196477.0,,,189.84410389002272,-0.6285714285714248,0.14389033189033187,0.029915794605134872,500.0,0.00021391496887692232
profile31,500,0.738,369,240.102,150.842,390.944,120051.0,75421.0,195472.0,,,188.77383973152166,-4.81666666666664,0.1047012987012987,0.029511927201819957,500.0,0.00011683884212996946
profile32,500,0.738,369,243.102,151.042,394.144,121551.0,75521.0,197072.0,,,187.2412113339287,0.51666666666667,0.11774891774891773,0.03482570685732857,500.0,0.00012203028343514196
profile33,500,0.738,369,241.102,150.706,391.808,120551.0,75353.0,195904.0,,,188.3575628879451,-3.376666666666681,0.10086002886002884,0.026815794605134873,500.0,0.00012053975327139593
profile34,500,0.74,370,242.102,154.306,396.408,121051.0,77153.0,198204.0,,,186.67635365582936,3.2175000000000127,0.1241154401154401,0.034904192395190124,500.0,0.00013699787926848056
profile35,500,0.734,367,243.102,151.446,394.548,121551.0,75723.0,197274.0,,,186.03566612934296,3.56999999999999,0.08747763347763347,0.026815794605134873,500.0,8.578435137768719e-05
profile36,500,0.736,368,240.102,152.846,392.948,120051.0,76423.0,196474.0,,,187.302136669483,-2.2150000000000585,0.10369985569985571,0.030449835698551985,500.0,0.0001089207332846884
profile37,500,0.738,369,243.102,152.014,395.116,121551.0,76007.0,197558.0,,,186.78059101630913,2.136666666666635,0.11847907647907646,0.03474722131946702,500.0,0.00012397532329782248
profile38,500,0.732,366,241.102,152.334,393.43600000000004,120551.0,76167.0,196718.0,,,186.0531318943869,,0.11781240981240981,0.04110419239519013,500.0,9.049508693162179e-05
profile39,500,0.75,375,242.102,154.856,396.95799999999997,121051.0,77428.0,198479.0,,,188.93686485723933,1.7355555555555355,0.13722655122655122,0.024276633084172893,500.0,0.00022338203300652825
profile40,500,0.738,369,243.102,152.118,395.22,121551.0,76059.0,197610.0,,,186.73144071656293,2.3100000000000382,0.13223953823953827,0.038004192395190116,500.0,0.00014227810700156377
profile41,500,0.732,366,241.102,154.808,395.90999999999997,120551.0,77404.0,197955.0,,,184.89050541789803,,0.07893795093795093,0.029825869353266168,500.0,4.8713627418904794e-05
profile42,500,0.73,365,244.102,152.83,396.932,122051.0,76415.0,198466.0,,,183.91059425795854,-15.490000000000052,0.11211255411255411,0.043317972050698726,500.0,6.418381488808323e-05
profile43,500,0.734,367,242.102,151.364,393.466,121051.0,75682.0,196733.0,,,186.54724931760305,-1.8399999999999734,0.09695526695526695,0.032286545336366594,500.0,8.229980807117708e-05
profile44,500,0.734,367,243.102,155.912,399.014,121551.0,77956.0,199507.0,,,183.95344524252283,25.900000000000013,0.0874141414141414,0.02959041273968151,500.0,7.07577075861458e-05
profile45,500,0.724,362,244.102,154.334,398.43600000000004,122051.0,77167.0,199218.0,,,181.71048800811167,-5.752500000000035,0.08284271284271283,0.0407003249918752,500.0,3.619308644204898e-06
profile46,500,0.744,372,241.102,153.156,394.25800000000004,120551.0,76578.0,197129.0,,,188.70891649630445,0.3533333333333622,0.12729004329004326,0.029747383815404614,500.0,0.0001719566265218056
profile47,500,0.732,366,244.102,152.8,396.90200000000004,122051.0,76400.0,198451.0,,,184.42839794206125,,0.12729004329004326,0.04601410464738382,500.0,8.884267147879229e-05
profile48,500,0.734,367,242.102,152.772,394.874,121051.0,76386.0,197437.0,,,185.88207884033895,5.200000000000098,0.1315093795093795,0.042835619109522265,500.0,0.00011608295631096239
profile49,500,0.74,370,243.102,157.844,400.946,121551.0,78922.0,200473.0,,,184.56350730522314,8.890000000000022,0.13852525252525252,0.037925706857328566,500.0,0.00015631491225899595
profile50,500,0.724,362,244.102,153.93,398.03200000000004,122051.0,76965.0,199016.0,,,181.8949230212646,-5.2475000000000405,0.09204906204906205,0.042835619109522265,500.0,1.6023394676853915e-05
profile51,500,0.738,369,239.102,153.024,392.126,119551.0,76512.0,196063.0,,,188.20481171868227,-2.846666666666709,0.12482828282828283,0.03632445383309862,500.0,0.00013306787910540387
profile52,500,0.746,373,242.102,153.716,395.818,121051.0,76858.0,197909.0,,,188.47045864513487,1.417142857142842,0.13113131313131313,0.0294334416639584,500.0,0.00018256984220878366
profile53,500,0.752,376,240.102,153.632,393.73400000000004,120051.0,76816.0,196867.0,,,190.9918879243347,-0.049999999999982905,0.12582972582972582,0.018962853428664283,500.0,0.00022325737419780166
profile54,500,0.738,369,241.102,156.514,397.616,120551.0,78257.0,198808.0,,,185.60621302965674,6.303333333333298,0.09369985569985569,0.02689428014299643,500.0,0.00010037648236957976
profile55,500,0.744,372,242.102,153.126,395.228,121051.0,76563.0,197614.0,,,188.24577206068398,1.1616666666666702,0.1364155844155844,0.03212957426064349,500.0,0.0001825691395708235
profile56,500,0.738,369,239.102,152.802,391.904,119551.0,76401.0,195952.0,,,188.31142320568304,-3.2166666666666752,0.1361010101010101,0.040217972050698735,500.0,0.00014203750408164407
profile57,500,0.758,379,242.102,153.7,395.802,121051.0,76850.0,197901.0,,,191.50989636232254,0.756923076923083,0.16399134199134202,0.024276633084172893,500.0,0.000291656120542585
profile58,500,0.756,378,240.102,153.814,393.916,120051.0,76907.0,196958.0,,,191.91908934899826,0.034166666666663986,0.16290909090909086,0.024198147546311343,500.0,0.00029070359116275597
profile59,500,0.748,374,241.102,159.904,401.006,120551.0,79952.0,200503.0,,,186.53087484975288,4.482499999999977,0.1406724386724387,0.0294334416639584,500.0,0.0002040008262832025
profile60,500,0.752,376,242.102,152.63,394.73199999999997,121051.0,76315.0,197366.0,,,190.50900357711058,0.44899999999998347,0.14105050505050504,0.02150201494962626,500.0,0.0002483874506025671
